483	6,296,30	2,-1,1200	7	1000	1	1,999	-1
484	6,299,30	2,-1,1200	7	1000	1	1,999	-1
485	6,302,30	2,-1,1200	7	1000	1	1,999	-1
486	6,305,30	2,-1,1200	7	1000	1	1,999	-1
487	6,308,30	2,-1,1200	7	1000	1	1,999	-1
488	6,311,30	2,-1,1200	7	1000	1	1,999	-1
489	6,314,30	2,-1,1200	7	1000	1	1,999	-1
490	6,317,30	2,-1,1200	7	1000	1	1,999	-1
491	6,237,30	2,-1,1200	7	1000	1	1,999	-1
492	6,238,40	2,-1,600	7	1000	1	1,999	-1
493	6,262,30	2,-1,300	8	1000	1	1,999	-1
494	6,265,30	2,-1,300	8	1000	1	1,999	-1
495	6,268,30	2,-1,300	8	1000	1	1,999	-1
496	6,271,30	2,-1,300	8	1000	1	1,999	-1
497	6,274,30	2,-1,300	8	1000	1	1,999	-1
498	6,277,30	2,-1,300	8	1000	1	1,999	-1
499	6,280,30	2,-1,300	8	1000	1	1,999	-1
500	6,283,30	2,-1,300	8	1000	1	1,999	-1
501	6,286,30	2,-1,300	8	1000	1	1,999	-1
502	6,289,30	2,-1,300	8	1000	1	1,999	-1
503	6,292,30	2,-1,300	8	1000	1	1,999	-1
504	6,295,30	2,-1,300	8	1000	1	1,999	-1
505	6,298,30	2,-1,300	8	1000	1	1,999	-1
506	6,301,30	2,-1,300	8	1000	1	1,999	-1
507	6,304,30	2,-1,300	8	1000	1	1,999	-1
508	6,307,30	2,-1,300	8	1000	1	1,999	-1
509	6,310,30	2,-1,300	8	1000	1	1,999	-1
510	6,313,30	2,-1,300	8	1000	1	1,999	-1
511	6,316,30	2,-1,300	8	1000	1	1,999	-1
512	6,236,30	2,-1,300	8	1000	1	1,999	-1
513	6,263,30	2,-1,1200	8	1000	1	1,999	-1
514	6,266,30	2,-1,1200	8	1000	1	1,999	-1
515	6,269,30	2,-1,1200	8	1000	1	1,999	-1
516	6,272,30	2,-1,1200	8	1000	1	1,999	-1
517	6,275,30	2,-1,1200	8	1000	1	1,999	-1
518	6,278,30	2,-1,1200	8	1000	1	1,999	-1
519	6,281,30	2,-1,1200	8	1000	1	1,999	-1
520	6,284,30	2,-1,1200	8	1000	1	1,999	-1
521	6,287,30	2,-1,1200	8	1000	1	1,999	-1
522	6,290,30	2,-1,1200	8	1000	1	1,999	-1
523	6,293,30	2,-1,1200	8	1000	1	1,999	-1
524	6,296,30	2,-1,1200	8	1000	1	1,999	-1
525	6,299,30	2,-1,1200	8	1000	1	1,999	-1
526	6,302,30	2,-1,1200	8	1000	1	1,999	-1
527	6,305,30	2,-1,1200	8	1000	1	1,999	-1
528	6,308,30	2,-1,1200	8	1000	1	1,999	-1
529	6,311,30	2,-1,1200	8	1000	1	1,999	-1
530	6,314,30	2,-1,1200	8	1000	1	1,999	-1
531	6,317,30	2,-1,1200	8	1000	1	1,999	-1
532	6,237,30	2,-1,1200	8	1000	1	1,999	-1
533	6,238,40	2,-1,600	8	1000	1	1,999	-1
534	7,185,1	1,-1,450000	9	1667	1	1,999	-1
535	7,185,1	1,-1,90000	9	1667	1	1,999	2
536	7,188,1	1,-1,450000	9	1667	1	1,999	-1
537	7,188,1	1,-1,90000	9	1667	1	1,999	2
538	6,238,10	1,-1,225000	9	3333	1	1,999	-1
539	6,68,60	2,-1,300	10	1000	1	1,999	-1
540	6,68,120	2,-1,600	10	1000	1	1,999	-1
541	6,69,30	2,-1,150	11	1000	1	1,24	-1
542	6,70,30	2,-1,150	11	1000	1	1,24	-1
543	6,71,30	2,-1,150	11	1000	1	1,24	-1
544	6,72,30	2,-1,150	11	1000	1	16,34	-1
545	6,73,30	2,-1,150	11	1000	1	16,34	-1
546	6,74,30	2,-1,150	11	1000	1	16,34	-1
547	6,75,30	2,-1,180	11	1000	1	20,44	-1
548	6,76,30	2,-1,180	11	1000	1	20,44	-1
549	6,77,30	2,-1,180	11	1000	1	20,44	-1
550	6,78,30	2,-1,180	11	1000	1	22,49	-1
551	6,79,30	2,-1,180	11	1000	1	22,49	-1
552	6,80,30	2,-1,180	11	1000	1	22,49	-1
553	6,81,30	2,-1,210	11	1000	1	35,54	-1
554	6,82,30	2,-1,210	11	1000	1	35,54	-1
555	6,83,30	2,-1,210	11	1000	1	35,54	-1
556	6,84,30	2,-1,240	11	1000	1	45,69	-1
557	6,85,30	2,-1,240	11	1000	1	45,69	-1
558	6,86,30	2,-1,240	11	1000	1	45,69	-1
559	6,87,30	2,-1,270	11	1000	1	55,79	-1
560	6,88,30	2,-1,270	11	1000	1	55,79	-1
561	6,89,30	2,-1,270	11	1000	1	55,79	-1
562	6,90,30	2,-1,300	11	1000	1	65,89	-1
563	6,91,30	2,-1,300	11	1000	1	65,89	-1
564	6,92,30	2,-1,300	11	1000	1	65,89	-1
565	6,93,30	2,-1,330	11	1000	1	75,99	-1
566	6,94,30	2,-1,330	11	1000	1	75,99	-1
567	6,95,30	2,-1,330	11	1000	1	75,99	-1
568	6,96,30	2,-1,360	11	1000	1	80,109	-1
569	6,97,30	2,-1,360	11	1000	1	80,109	-1
570	6,98,30	2,-1,360	11	1000	1	80,109	-1
571	6,99,30	2,-1,390	11	1000	1	85,109	-1
572	6,100,30	2,-1,390	11	1000	1	85,109	-1
573	6,101,30	2,-1,390	11	1000	1	85,109	-1
574	6,102,30	2,-1,420	11	1000	1	90,109	-1
575	6,103,30	2,-1,420	11	1000	1	90,109	-1
576	6,104,30	2,-1,420	11	1000	1	90,109	-1
577	6,69,60	2,-1,300	11	1000	1	1,24	-1
578	6,70,60	2,-1,300	11	1000	1	1,24	-1
579	6,71,60	2,-1,300	11	1000	1	1,24	-1
580	6,72,60	2,-1,300	11	1000	1	16,34	-1
581	6,73,60	2,-1,300	11	1000	1	16,34	-1
582	6,74,60	2,-1,300	11	1000	1	16,34	-1
583	6,75,60	2,-1,360	11	1000	1	20,44	-1
584	6,76,60	2,-1,360	11	1000	1	20,44	-1
585	6,77,60	2,-1,360	11	1000	1	20,44	-1
586	6,78,60	2,-1,360	11	1000	1	22,49	-1
587	6,79,60	2,-1,360	11	1000	1	22,49	-1
588	6,80,60	2,-1,360	11	1000	1	22,49	-1
589	6,81,60	2,-1,420	11	1000	1	35,54	-1
590	6,82,60	2,-1,420	11	1000	1	35,54	-1
591	6,83,60	2,-1,420	11	1000	1	35,54	-1
592	6,84,60	2,-1,480	11	1000	1	45,69	-1
593	6,85,60	2,-1,480	11	1000	1	45,69	-1
594	6,86,60	2,-1,480	11	1000	1	45,69	-1
595	6,87,60	2,-1,540	11	1000	1	55,79	-1
596	6,88,60	2,-1,540	11	1000	1	55,79	-1
597	6,89,60	2,-1,540	11	1000	1	55,79	-1
598	6,90,60	2,-1,600	11	1000	1	65,89	-1
599	6,91,60	2,-1,600	11	1000	1	65,89	-1
600	6,92,60	2,-1,600	11	1000	1	65,89	-1
601	6,93,60	2,-1,660	11	1000	1	75,99	-1
602	6,94,60	2,-1,660	11	1000	1	75,99	-1
603	6,95,60	2,-1,660	11	1000	1	75,99	-1
604	6,96,60	2,-1,720	11	1000	1	80,109	-1
605	6,97,60	2,-1,720	11	1000	1	80,109	-1
606	6,98,60	2,-1,720	11	1000	1	80,109	-1
607	6,99,60	2,-1,780	11	1000	1	85,109	-1
608	6,100,60	2,-1,780	11	1000	1	85,109	-1
609	6,101,60	2,-1,780	11	1000	1	85,109	-1
610	6,102,60	2,-1,840	11	1000	1	90,109	-1
611	6,103,60	2,-1,840	11	1000	1	90,109	-1
612	6,104,60	2,-1,840	11	1000	1	90,109	-1
613	6,84,100	2,-1,800	11	1000	1	45,69	-1
614	6,85,100	2,-1,800	11	1000	1	45,69	-1
615	6,86,100	2,-1,800	11	1000	1	45,69	-1
616	6,87,100	2,-1,900	11	1000	1	55,79	-1
617	6,88,100	2,-1,900	11	1000	1	55,79	-1
618	6,89,100	2,-1,900	11	1000	1	55,79	-1
619	6,90,100	2,-1,1000	11	1000	1	65,89	-1
620	6,91,100	2,-1,1000	11	1000	1	65,89	-1
621	6,92,100	2,-1,1000	11	1000	1	65,89	-1
622	6,93,100	2,-1,1100	11	1000	1	75,99	-1
623	6,94,100	2,-1,1100	11	1000	1	75,99	-1
624	6,95,100	2,-1,1100	11	1000	1	75,99	-1
625	6,96,100	2,-1,1200	11	1000	1	80,109	-1
626	6,97,100	2,-1,1200	11	1000	1	80,109	-1
627	6,98,100	2,-1,1200	11	1000	1	80,109	-1
628	6,99,100	2,-1,1300	11	1000	1	85,109	-1
629	6,100,100	2,-1,1300	11	1000	1	85,109	-1
630	6,101,100	2,-1,1300	11	1000	1	85,109	-1
631	6,102,100	2,-1,1400	11	1000	1	90,109	-1
632	6,103,100	2,-1,1400	11	1000	1	90,109	-1
633	6,104,100	2,-1,1400	11	1000	1	90,109	-1
634	6,69,30	2,-1,150	12	1000	1	1,24	-1
635	6,70,30	2,-1,150	12	1000	1	1,24	-1
636	6,71,30	2,-1,150	12	1000	1	1,24	-1
637	6,72,30	2,-1,150	12	1000	1	16,34	-1
638	6,73,30	2,-1,150	12	1000	1	16,34	-1
639	6,74,30	2,-1,150	12	1000	1	16,34	-1
640	6,75,30	2,-1,180	12	1000	1	20,44	-1
641	6,76,30	2,-1,180	12	1000	1	20,44	-1
642	6,77,30	2,-1,180	12	1000	1	20,44	-1
643	6,78,30	2,-1,180	12	1000	1	22,49	-1
644	6,79,30	2,-1,180	12	1000	1	22,49	-1
645	6,80,30	2,-1,180	12	1000	1	22,49	-1
646	6,81,30	2,-1,210	12	1000	1	35,54	-1
647	6,82,30	2,-1,210	12	1000	1	35,54	-1
648	6,83,30	2,-1,210	12	1000	1	35,54	-1
649	6,84,30	2,-1,240	12	1000	1	45,69	-1
650	6,85,30	2,-1,240	12	1000	1	45,69	-1
651	6,86,30	2,-1,240	12	1000	1	45,69	-1
652	6,87,30	2,-1,270	12	1000	1	55,79	-1
653	6,88,30	2,-1,270	12	1000	1	55,79	-1
654	6,89,30	2,-1,270	12	1000	1	55,79	-1
655	6,90,30	2,-1,300	12	1000	1	65,89	-1
656	6,91,30	2,-1,300	12	1000	1	65,89	-1
657	6,92,30	2,-1,300	12	1000	1	65,89	-1
658	6,93,30	2,-1,330	12	1000	1	75,99	-1
659	6,94,30	2,-1,330	12	1000	1	75,99	-1
660	6,95,30	2,-1,330	12	1000	1	75,99	-1
661	6,96,30	2,-1,360	12	1000	1	80,109	-1
662	6,97,30	2,-1,360	12	1000	1	80,109	-1
663	6,98,30	2,-1,360	12	1000	1	80,109	-1
664	6,99,30	2,-1,390	12	1000	1	85,109	-1
665	6,100,30	2,-1,390	12	1000	1	85,109	-1
666	6,101,30	2,-1,390	12	1000	1	85,109	-1
667	6,102,30	2,-1,420	12	1000	1	90,109	-1
668	6,103,30	2,-1,420	12	1000	1	90,109	-1
669	6,104,30	2,-1,420	12	1000	1	90,109	-1
670	6,69,60	2,-1,300	12	1000	1	1,24	-1
671	6,70,60	2,-1,300	12	1000	1	1,24	-1
672	6,71,60	2,-1,300	12	1000	1	1,24	-1
673	6,72,60	2,-1,300	12	1000	1	16,34	-1
674	6,73,60	2,-1,300	12	1000	1	16,34	-1
675	6,74,60	2,-1,300	12	1000	1	16,34	-1
676	6,75,60	2,-1,360	12	1000	1	20,44	-1
677	6,76,60	2,-1,360	12	1000	1	20,44	-1
678	6,77,60	2,-1,360	12	1000	1	20,44	-1
679	6,78,60	2,-1,360	12	1000	1	22,49	-1
680	6,79,60	2,-1,360	12	1000	1	22,49	-1
681	6,80,60	2,-1,360	12	1000	1	22,49	-1
682	6,81,60	2,-1,420	12	1000	1	35,54	-1
683	6,82,60	2,-1,420	12	1000	1	35,54	-1
684	6,83,60	2,-1,420	12	1000	1	35,54	-1
685	6,84,60	2,-1,480	12	1000	1	45,69	-1
686	6,85,60	2,-1,480	12	1000	1	45,69	-1
687	6,86,60	2,-1,480	12	1000	1	45,69	-1
688	6,87,60	2,-1,540	12	1000	1	55,79	-1
689	6,88,60	2,-1,540	12	1000	1	55,79	-1
690	6,89,60	2,-1,540	12	1000	1	55,79	-1
691	6,90,60	2,-1,600	12	1000	1	65,89	-1
692	6,91,60	2,-1,600	12	1000	1	65,89	-1
693	6,92,60	2,-1,600	12	1000	1	65,89	-1
694	6,93,60	2,-1,660	12	1000	1	75,99	-1
695	6,94,60	2,-1,660	12	1000	1	75,99	-1
696	6,95,60	2,-1,660	12	1000	1	75,99	-1
697	6,96,60	2,-1,720	12	1000	1	80,109	-1
698	6,97,60	2,-1,720	12	1000	1	80,109	-1
699	6,98,60	2,-1,720	12	1000	1	80,109	-1
700	6,99,60	2,-1,780	12	1000	1	85,109	-1
701	6,100,60	2,-1,780	12	1000	1	85,109	-1
702	6,101,60	2,-1,780	12	1000	1	85,109	-1
703	6,102,60	2,-1,840	12	1000	1	90,109	-1
704	6,103,60	2,-1,840	12	1000	1	90,109	-1
705	6,104,60	2,-1,840	12	1000	1	90,109	-1
706	6,84,100	2,-1,800	12	1000	1	45,69	-1
707	6,85,100	2,-1,800	12	1000	1	45,69	-1
708	6,86,100	2,-1,800	12	1000	1	45,69	-1
709	6,87,100	2,-1,900	12	1000	1	55,79	-1
710	6,88,100	2,-1,900	12	1000	1	55,79	-1
711	6,89,100	2,-1,900	12	1000	1	55,79	-1
712	6,90,100	2,-1,1000	12	1000	1	65,89	-1
713	6,91,100	2,-1,1000	12	1000	1	65,89	-1
714	6,92,100	2,-1,1000	12	1000	1	65,89	-1
715	6,93,100	2,-1,1100	12	1000	1	75,99	-1
716	6,94,100	2,-1,1100	12	1000	1	75,99	-1
717	6,95,100	2,-1,1100	12	1000	1	75,99	-1
718	6,96,100	2,-1,1200	12	1000	1	80,109	-1
719	6,97,100	2,-1,1200	12	1000	1	80,109	-1
720	6,98,100	2,-1,1200	12	1000	1	80,109	-1
721	6,99,100	2,-1,1300	12	1000	1	85,109	-1
722	6,100,100	2,-1,1300	12	1000	1	85,109	-1
723	6,101,100	2,-1,1300	12	1000	1	85,109	-1
724	6,102,100	2,-1,1400	12	1000	1	90,109	-1
725	6,103,100	2,-1,1400	12	1000	1	90,109	-1
726	6,104,100	2,-1,1400	12	1000	1	90,109	-1
727	6,69,30	2,-1,150	13	1000	1	1,24	-1
728	6,70,30	2,-1,150	13	1000	1	1,24	-1
729	6,71,30	2,-1,150	13	1000	1	1,24	-1
730	6,72,30	2,-1,150	13	1000	1	16,34	-1
731	6,73,30	2,-1,150	13	1000	1	16,34	-1
732	6,74,30	2,-1,150	13	1000	1	16,34	-1
733	6,75,30	2,-1,180	13	1000	1	20,44	-1
734	6,76,30	2,-1,180	13	1000	1	20,44	-1
735	6,77,30	2,-1,180	13	1000	1	20,44	-1
736	6,78,30	2,-1,180	13	1000	1	22,49	-1
737	6,79,30	2,-1,180	13	1000	1	22,49	-1
738	6,80,30	2,-1,180	13	1000	1	22,49	-1
739	6,81,30	2,-1,210	13	1000	1	35,54	-1
740	6,82,30	2,-1,210	13	1000	1	35,54	-1
741	6,83,30	2,-1,210	13	1000	1	35,54	-1
742	6,84,30	2,-1,240	13	1000	1	45,69	-1
743	6,85,30	2,-1,240	13	1000	1	45,69	-1
744	6,86,30	2,-1,240	13	1000	1	45,69	-1
745	6,87,30	2,-1,270	13	1000	1	55,79	-1
746	6,88,30	2,-1,270	13	1000	1	55,79	-1
747	6,89,30	2,-1,270	13	1000	1	55,79	-1
748	6,90,30	2,-1,300	13	1000	1	65,89	-1
749	6,91,30	2,-1,300	13	1000	1	65,89	-1
750	6,92,30	2,-1,300	13	1000	1	65,89	-1
751	6,93,30	2,-1,330	13	1000	1	75,99	-1
752	6,94,30	2,-1,330	13	1000	1	75,99	-1
753	6,95,30	2,-1,330	13	1000	1	75,99	-1
754	6,96,30	2,-1,360	13	1000	1	80,109	-1
755	6,97,30	2,-1,360	13	1000	1	80,109	-1
756	6,98,30	2,-1,360	13	1000	1	80,109	-1
757	6,99,30	2,-1,390	13	1000	1	85,109	-1
758	6,100,30	2,-1,390	13	1000	1	85,109	-1
759	6,101,30	2,-1,390	13	1000	1	85,109	-1
760	6,102,30	2,-1,420	13	1000	1	90,109	-1
761	6,103,30	2,-1,420	13	1000	1	90,109	-1
762	6,104,30	2,-1,420	13	1000	1	90,109	-1
763	6,69,60	2,-1,300	13	1000	1	1,24	-1
764	6,70,60	2,-1,300	13	1000	1	1,24	-1
765	6,71,60	2,-1,300	13	1000	1	1,24	-1
766	6,72,60	2,-1,300	13	1000	1	16,34	-1
767	6,73,60	2,-1,300	13	1000	1	16,34	-1
768	6,74,60	2,-1,300	13	1000	1	16,34	-1
769	6,75,60	2,-1,360	13	1000	1	20,44	-1
770	6,76,60	2,-1,360	13	1000	1	20,44	-1
771	6,77,60	2,-1,360	13	1000	1	20,44	-1
772	6,78,60	2,-1,360	13	1000	1	22,49	-1
773	6,79,60	2,-1,360	13	1000	1	22,49	-1
774	6,80,60	2,-1,360	13	1000	1	22,49	-1
775	6,81,60	2,-1,420	13	1000	1	35,54	-1
776	6,82,60	2,-1,420	13	1000	1	35,54	-1
777	6,83,60	2,-1,420	13	1000	1	35,54	-1
778	6,84,60	2,-1,480	13	1000	1	45,69	-1
779	6,85,60	2,-1,480	13	1000	1	45,69	-1
780	6,86,60	2,-1,480	13	1000	1	45,69	-1
781	6,87,60	2,-1,540	13	1000	1	55,79	-1
782	6,88,60	2,-1,540	13	1000	1	55,79	-1
783	6,89,60	2,-1,540	13	1000	1	55,79	-1
784	6,90,60	2,-1,600	13	1000	1	65,89	-1
785	6,91,60	2,-1,600	13	1000	1	65,89	-1
786	6,92,60	2,-1,600	13	1000	1	65,89	-1
787	6,93,60	2,-1,660	13	1000	1	75,99	-1
788	6,94,60	2,-1,660	13	1000	1	75,99	-1
789	6,95,60	2,-1,660	13	1000	1	75,99	-1
790	6,96,60	2,-1,720	13	1000	1	80,109	-1
791	6,97,60	2,-1,720	13	1000	1	80,109	-1
792	6,98,60	2,-1,720	13	1000	1	80,109	-1
793	6,99,60	2,-1,780	13	1000	1	85,109	-1
794	6,100,60	2,-1,780	13	1000	1	85,109	-1
795	6,101,60	2,-1,780	13	1000	1	85,109	-1
796	6,102,60	2,-1,840	13	1000	1	90,109	-1
797	6,103,60	2,-1,840	13	1000	1	90,109	-1
798	6,104,60	2,-1,840	13	1000	1	90,109	-1
799	6,84,100	2,-1,800	13	1000	1	45,69	-1
800	6,85,100	2,-1,800	13	1000	1	45,69	-1
801	6,86,100	2,-1,800	13	1000	1	45,69	-1
802	6,87,100	2,-1,900	13	1000	1	55,79	-1
803	6,88,100	2,-1,900	13	1000	1	55,79	-1
804	6,89,100	2,-1,900	13	1000	1	55,79	-1
805	6,90,100	2,-1,1000	13	1000	1	65,89	-1
806	6,91,100	2,-1,1000	13	1000	1	65,89	-1
807	6,92,100	2,-1,1000	13	1000	1	65,89	-1
808	6,93,100	2,-1,1100	13	1000	1	75,99	-1
809	6,94,100	2,-1,1100	13	1000	1	75,99	-1
810	6,95,100	2,-1,1100	13	1000	1	75,99	-1
811	6,96,100	2,-1,1200	13	1000	1	80,109	-1
812	6,97,100	2,-1,1200	13	1000	1	80,109	-1
813	6,98,100	2,-1,1200	13	1000	1	80,109	-1
814	6,99,100	2,-1,1300	13	1000	1	85,109	-1
815	6,100,100	2,-1,1300	13	1000	1	85,109	-1
816	6,101,100	2,-1,1300	13	1000	1	85,109	-1
817	6,102,100	2,-1,1400	13	1000	1	90,109	-1
818	6,103,100	2,-1,1400	13	1000	1	90,109	-1
819	6,104,100	2,-1,1400	13	1000	1	90,109	-1
820	6,69,30	2,-1,150	14	1000	1	1,24	-1
821	6,70,30	2,-1,150	14	1000	1	1,24	-1
822	6,71,30	2,-1,150	14	1000	1	1,24	-1
823	6,72,30	2,-1,150	14	1000	1	16,34	-1
824	6,73,30	2,-1,150	14	1000	1	16,34	-1
825	6,74,30	2,-1,150	14	1000	1	16,34	-1
826	6,75,30	2,-1,180	14	1000	1	20,44	-1
827	6,76,30	2,-1,180	14	1000	1	20,44	-1
828	6,77,30	2,-1,180	14	1000	1	20,44	-1
829	6,78,30	2,-1,180	14	1000	1	22,49	-1
830	6,79,30	2,-1,180	14	1000	1	22,49	-1
831	6,80,30	2,-1,180	14	1000	1	22,49	-1
832	6,81,30	2,-1,210	14	1000	1	35,54	-1
833	6,82,30	2,-1,210	14	1000	1	35,54	-1
834	6,83,30	2,-1,210	14	1000	1	35,54	-1
835	6,84,30	2,-1,240	14	1000	1	45,69	-1
836	6,85,30	2,-1,240	14	1000	1	45,69	-1
837	6,86,30	2,-1,240	14	1000	1	45,69	-1
838	6,87,30	2,-1,270	14	1000	1	55,79	-1
839	6,88,30	2,-1,270	14	1000	1	55,79	-1
840	6,89,30	2,-1,270	14	1000	1	55,79	-1
841	6,90,30	2,-1,300	14	1000	1	65,89	-1
842	6,91,30	2,-1,300	14	1000	1	65,89	-1
843	6,92,30	2,-1,300	14	1000	1	65,89	-1
844	6,93,30	2,-1,330	14	1000	1	75,99	-1
845	6,94,30	2,-1,330	14	1000	1	75,99	-1
846	6,95,30	2,-1,330	14	1000	1	75,99	-1
847	6,96,30	2,-1,360	14	1000	1	80,109	-1
848	6,97,30	2,-1,360	14	1000	1	80,109	-1
849	6,98,30	2,-1,360	14	1000	1	80,109	-1
850	6,99,30	2,-1,390	14	1000	1	85,109	-1
851	6,100,30	2,-1,390	14	1000	1	85,109	-1
852	6,101,30	2,-1,390	14	1000	1	85,109	-1
853	6,102,30	2,-1,420	14	1000	1	90,109	-1
854	6,103,30	2,-1,420	14	1000	1	90,109	-1
855	6,104,30	2,-1,420	14	1000	1	90,109	-1
856	6,69,60	2,-1,300	14	1000	1	1,24	-1
857	6,70,60	2,-1,300	14	1000	1	1,24	-1
858	6,71,60	2,-1,300	14	1000	1	1,24	-1
859	6,72,60	2,-1,300	14	1000	1	16,34	-1
860	6,73,60	2,-1,300	14	1000	1	16,34	-1
861	6,74,60	2,-1,300	14	1000	1	16,34	-1
862	6,75,60	2,-1,360	14	1000	1	20,44	-1
863	6,76,60	2,-1,360	14	1000	1	20,44	-1
864	6,77,60	2,-1,360	14	1000	1	20,44	-1
865	6,78,60	2,-1,360	14	1000	1	22,49	-1
866	6,79,60	2,-1,360	14	1000	1	22,49	-1
867	6,80,60	2,-1,360	14	1000	1	22,49	-1
868	6,81,60	2,-1,420	14	1000	1	35,54	-1
869	6,82,60	2,-1,420	14	1000	1	35,54	-1
870	6,83,60	2,-1,420	14	1000	1	35,54	-1
871	6,84,60	2,-1,480	14	1000	1	45,69	-1
872	6,85,60	2,-1,480	14	1000	1	45,69	-1
873	6,86,60	2,-1,480	14	1000	1	45,69	-1
874	6,87,60	2,-1,540	14	1000	1	55,79	-1
875	6,88,60	2,-1,540	14	1000	1	55,79	-1
876	6,89,60	2,-1,540	14	1000	1	55,79	-1
877	6,90,60	2,-1,600	14	1000	1	65,89	-1
878	6,91,60	2,-1,600	14	1000	1	65,89	-1
879	6,92,60	2,-1,600	14	1000	1	65,89	-1
880	6,93,60	2,-1,660	14	1000	1	75,99	-1
881	6,94,60	2,-1,660	14	1000	1	75,99	-1
882	6,95,60	2,-1,660	14	1000	1	75,99	-1
883	6,96,60	2,-1,720	14	1000	1	80,109	-1
884	6,97,60	2,-1,720	14	1000	1	80,109	-1
885	6,98,60	2,-1,720	14	1000	1	80,109	-1
886	6,99,60	2,-1,780	14	1000	1	85,109	-1
887	6,100,60	2,-1,780	14	1000	1	85,109	-1
888	6,101,60	2,-1,780	14	1000	1	85,109	-1
889	6,102,60	2,-1,840	14	1000	1	90,109	-1
890	6,103,60	2,-1,840	14	1000	1	90,109	-1
891	6,104,60	2,-1,840	14	1000	1	90,109	-1
892	6,84,100	2,-1,800	14	1000	1	45,69	-1
893	6,85,100	2,-1,800	14	1000	1	45,69	-1
894	6,86,100	2,-1,800	14	1000	1	45,69	-1
895	6,87,100	2,-1,900	14	1000	1	55,79	-1
896	6,88,100	2,-1,900	14	1000	1	55,79	-1
897	6,89,100	2,-1,900	14	1000	1	55,79	-1
898	6,90,100	2,-1,1000	14	1000	1	65,89	-1
899	6,91,100	2,-1,1000	14	1000	1	65,89	-1
900	6,92,100	2,-1,1000	14	1000	1	65,89	-1
901	6,93,100	2,-1,1100	14	1000	1	75,99	-1
902	6,94,100	2,-1,1100	14	1000	1	75,99	-1
903	6,95,100	2,-1,1100	14	1000	1	75,99	-1
904	6,96,100	2,-1,1200	14	1000	1	80,109	-1
905	6,97,100	2,-1,1200	14	1000	1	80,109	-1
906	6,98,100	2,-1,1200	14	1000	1	80,109	-1
907	6,99,100	2,-1,1300	14	1000	1	85,109	-1
908	6,100,100	2,-1,1300	14	1000	1	85,109	-1
909	6,101,100	2,-1,1300	14	1000	1	85,109	-1
910	6,102,100	2,-1,1400	14	1000	1	90,109	-1
911	6,103,100	2,-1,1400	14	1000	1	90,109	-1
912	6,104,100	2,-1,1400	14	1000	1	90,109	-1
913	6,69,30	2,-1,150	15	1000	1	1,24	-1
914	6,70,30	2,-1,150	15	1000	1	1,24	-1
915	6,71,30	2,-1,150	15	1000	1	1,24	-1
916	6,72,30	2,-1,150	15	1000	1	16,34	-1
917	6,73,30	2,-1,150	15	1000	1	16,34	-1
918	6,74,30	2,-1,150	15	1000	1	16,34	-1
919	6,75,30	2,-1,180	15	1000	1	20,44	-1
920	6,76,30	2,-1,180	15	1000	1	20,44	-1
921	6,77,30	2,-1,180	15	1000	1	20,44	-1
922	6,78,30	2,-1,180	15	1000	1	22,49	-1
923	6,79,30	2,-1,180	15	1000	1	22,49	-1
924	6,80,30	2,-1,180	15	1000	1	22,49	-1
925	6,81,30	2,-1,210	15	1000	1	35,54	-1
926	6,82,30	2,-1,210	15	1000	1	35,54	-1
927	6,83,30	2,-1,210	15	1000	1	35,54	-1
928	6,84,30	2,-1,240	15	1000	1	45,69	-1
929	6,85,30	2,-1,240	15	1000	1	45,69	-1
930	6,86,30	2,-1,240	15	1000	1	45,69	-1
931	6,87,30	2,-1,270	15	1000	1	55,79	-1
932	6,88,30	2,-1,270	15	1000	1	55,79	-1
933	6,89,30	2,-1,270	15	1000	1	55,79	-1
934	6,90,30	2,-1,300	15	1000	1	65,89	-1
935	6,91,30	2,-1,300	15	1000	1	65,89	-1
936	6,92,30	2,-1,300	15	1000	1	65,89	-1
937	6,93,30	2,-1,330	15	1000	1	75,99	-1
938	6,94,30	2,-1,330	15	1000	1	75,99	-1
939	6,95,30	2,-1,330	15	1000	1	75,99	-1
940	6,96,30	2,-1,360	15	1000	1	80,109	-1
941	6,97,30	2,-1,360	15	1000	1	80,109	-1
942	6,98,30	2,-1,360	15	1000	1	80,109	-1
943	6,99,30	2,-1,390	15	1000	1	85,109	-1
944	6,100,30	2,-1,390	15	1000	1	85,109	-1
945	6,101,30	2,-1,390	15	1000	1	85,109	-1
946	6,102,30	2,-1,420	15	1000	1	90,109	-1
947	6,103,30	2,-1,420	15	1000	1	90,109	-1
948	6,104,30	2,-1,420	15	1000	1	90,109	-1
949	6,69,60	2,-1,300	15	1000	1	1,24	-1
950	6,70,60	2,-1,300	15	1000	1	1,24	-1
951	6,71,60	2,-1,300	15	1000	1	1,24	-1
952	6,72,60	2,-1,300	15	1000	1	16,34	-1
953	6,73,60	2,-1,300	15	1000	1	16,34	-1
954	6,74,60	2,-1,300	15	1000	1	16,34	-1
955	6,75,60	2,-1,360	15	1000	1	20,44	-1
956	6,76,60	2,-1,360	15	1000	1	20,44	-1
957	6,77,60	2,-1,360	15	1000	1	20,44	-1
958	6,78,60	2,-1,360	15	1000	1	22,49	-1
959	6,79,60	2,-1,360	15	1000	1	22,49	-1
960	6,80,60	2,-1,360	15	1000	1	22,49	-1
961	6,81,60	2,-1,420	15	1000	1	35,54	-1
