209	10209	15053	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
210	10210	15054	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
211	10211	15049	-1	-1	-1	-1	-1	-1	-1	-1	100	107	0	0	66	-1	3	100124	1
212	10212	15050	-1	-1	-1	-1	-1	-1	-1	-1	100	108	0	0	-1	-1	5	100134	2
213	10213	15051	5,7	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	3	3	3
214	10214	15052	-1	-1	36	47,0.02!47,0.001	-1	-1	-1	-1	100	-1	0	0	-1	-1	6	100144	3
215	10215	15053	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
216	10216	15054	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
217	10217	15055	-1	-1	-1	-1	-1	-1	-1	-1	100	110	0	0	66	-1	3	1	1
218	10218	15056	-1	-1	-1	-1	1	1	6	24,54,0,1,0.2,1.2,1,33,0,0;2,0	100	111	0	0	-1	-1	5	1	2
219	10219	15057	5,7	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	3	1	3
220	10220	15058	-1	-1	-1	-1	0	-1	-1	25,62,0.8,0,1,0,26,0,0;2,0;15,0.15	100	-1	0	0	-1	-1	6	1	3
221	10221	15059	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
222	10222	15060	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	1	3
223	10223	15055	-1	-1	-1	-1	-1	-1	-1	-1	100	113	0	0	66	-1	3	103422	1
224	10224	15056	-1	-1	-1	-1	1	1	6	24,54,0,1,0.2,1.2,1,33,0,0;2,0	100	114	0	0	-1	-1	5	103432	2
225	10225	15057	5,7	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	3	3	3
226	10226	15058	-1	-1	-1	-1	0	-1	-1	25,62,0.8,0,1,0,26,0,0;2,0;15,0.15	100	-1	0	0	-1	-1	6	103442	3
227	10227	15059	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
228	10228	15060	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
229	10229	15055	-1	-1	-1	-1	-1	-1	-1	-1	100	116	0	0	66	-1	3	103423	1
230	10230	15056	-1	-1	-1	-1	1	1	6	24,54,0,1,0.2,1.2,1,33,0,0;2,0	100	117	0	0	-1	-1	5	103433	2
231	10231	15057	5,7	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	3	3	3
232	10232	15058	-1	-1	-1	-1	0	-1	-1	25,62,0.8,0,1,0,26,0,0;2,0;15,0.15	100	-1	0	0	-1	-1	6	103443	3
233	10233	15059	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
234	10234	15060	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
235	10235	15055	-1	-1	-1	-1	-1	-1	-1	-1	100	119	0	0	66	-1	3	103424	1
236	10236	15056	-1	-1	-1	-1	1	1	6	24,54,0,1,0.2,1.2,1,33,0,0;2,0	100	120	0	0	-1	-1	5	103434	2
237	10237	15057	5,7	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	3	3	3
238	10238	15058	-1	-1	-1	-1	0	-1	-1	25,62,0.8,0,1,0,26,0,0;2,0;15,0.15	100	-1	0	0	-1	-1	6	103444	3
239	10239	15059	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
240	10240	15060	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
241	10241	15061	-1	-1	-1	-1	-1	-1	-1	-1	100	122	0	0	66	-1	3	1	1
242	10242	15062	-1	-1	-1	-1	1	1	6	21,34,0.1,0,4,4,2,45,0,0;1,2,3,4;16,0	100	123	0	0	-1	-1	5	1	2
243	10243	15063	5,7	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	3	1	3
244	10244	15064	-1	-1	31	63,0.12!63,0.001	6	-1	-1	20,5,0.12,0,1,1,6,20,21,0,0;2,0	100	-1	0	0	-1	-1	6	1	3
245	10245	15065	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
246	10246	15066	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	1	3
247	10247	15061	-1	-1	-1	-1	-1	-1	-1	-1	100	125	0	0	66	-1	3	108322	1
248	10248	15062	-1	-1	-1	-1	1	1	6	21,34,0.1,0,4,4,2,45,0,0;1,2,3,4;16,0	100	126	0	0	-1	-1	5	108332	2
249	10249	15063	5,7	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	3	3	3
250	10250	15064	-1	-1	31	63,0.12!63,0.001	6	-1	-1	20,5,0.12,0,1,1,6,20,21,0,0;2,0	100	-1	0	0	-1	-1	6	108342	3
251	10251	15065	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
252	10252	15066	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
253	10253	15061	-1	-1	-1	-1	-1	-1	-1	-1	100	128	0	0	66	-1	3	108323	1
254	10254	15062	-1	-1	-1	-1	1	1	6	21,34,0.1,0,4,4,2,45,0,0;1,2,3,4;16,0	100	129	0	0	-1	-1	5	108333	2
255	10255	15063	5,7	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	3	3	3
256	10256	15064	-1	-1	31	63,0.12!63,0.001	6	-1	-1	20,5,0.12,0,1,1,6,20,21,0,0;2,0	100	-1	0	0	-1	-1	6	108343	3
257	10257	15065	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
258	10258	15066	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
259	10259	15061	-1	-1	-1	-1	-1	-1	-1	-1	100	131	0	0	66	-1	3	108324	1
260	10260	15062	-1	-1	-1	-1	1	1	6	21,34,0.1,0,4,4,2,45,0,0;1,2,3,4;16,0	100	132	0	0	-1	-1	5	108334	2
261	10261	15063	5,7	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	3	3	3
262	10262	15064	-1	-1	31	63,0.12!63,0.001	6	-1	-1	20,5,0.12,0,1,1,6,20,21,0,0;2,0	100	-1	0	0	-1	-1	6	108344	3
263	10263	15065	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
264	10264	15066	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
265	10265	15067	-1	-1	-1	-1	1	1	29	32,33,0.3,1,0.01,0.02,0.15,1,52,0,0;2,0|32,10,0.1,0,0.01,0.03,0.2,2,63,0,0;2,0	100	134	0	0	66	-1	3	1	1
266	10266	15068	-1	-1	-1	-1	1	1	6	32,47,0,0,0.002,0.01,0.2,1,52,0,0;2,0|32,10,0.05,0,0.0025,0.01,0.3,2,63,0,0;2,0|32,34,-0.2,0,0.01,0.03,-0.1,1,51,0,0;3,0|32,33,0.1,1,0.005,0.03,0.05,2,52,0,0;16,0	100	135	0	0	-1	-1	5	1	2
267	10267	15069	5,7	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	3	1	3
268	10268	15070	-1	-1	27	33,0.05!33,0.0005	9	-1	-1	33,61,0.2,4,20,57,0,0;2,0|33,56,0.1,2,20,54,0,0;2,0|33,10,0.15,3,20,63,0,0;2,0|33,40,0.15,4,20,40,0,0;2,0	100	-1	0	0	-1	-1	6	1	3
269	10269	15071	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
270	10270	15072	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	1	3
271	10271	15067	-1	-1	-1	-1	1	1	29	32,33,0.3,1,0.01,0.02,0.15,1,52,0,0;2,0|32,10,0.1,0,0.01,0.03,0.2,2,63,0,0;2,0	100	137	0	0	66	-1	3	108122	1
272	10272	15068	-1	-1	-1	-1	1	1	6	32,47,0,0,0.002,0.01,0.2,1,52,0,0;2,0|32,10,0.05,0,0.0025,0.01,0.3,2,63,0,0;2,0|32,34,-0.2,0,0.01,0.03,-0.1,1,51,0,0;3,0|32,33,0.1,1,0.005,0.03,0.05,2,52,0,0;16,0	100	138	0	0	-1	-1	5	108132	2
273	10273	15069	5,7	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	3	3	3
274	10274	15070	-1	-1	27	33,0.05!33,0.0005	9	-1	-1	33,61,0.2,4,20,57,0,0;2,0|33,56,0.1,2,20,54,0,0;2,0|33,10,0.15,3,20,63,0,0;2,0|33,40,0.15,4,20,40,0,0;2,0	100	-1	0	0	-1	-1	6	108142	3
275	10275	15071	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
276	10276	15072	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
277	10277	15067	-1	-1	-1	-1	1	1	29	32,33,0.3,1,0.01,0.02,0.15,1,52,0,0;2,0|32,10,0.1,0,0.01,0.03,0.2,2,63,0,0;2,0	100	140	0	0	66	-1	3	108123	1
278	10278	15068	-1	-1	-1	-1	1	1	6	32,47,0,0,0.002,0.01,0.2,1,52,0,0;2,0|32,10,0.05,0,0.0025,0.01,0.3,2,63,0,0;2,0|32,34,-0.2,0,0.01,0.03,-0.1,1,51,0,0;3,0|32,33,0.1,1,0.005,0.03,0.05,2,52,0,0;16,0	100	141	0	0	-1	-1	5	108133	2
279	10279	15069	5,7	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	3	3	3
280	10280	15070	-1	-1	27	33,0.05!33,0.0005	9	-1	-1	33,61,0.2,4,20,57,0,0;2,0|33,56,0.1,2,20,54,0,0;2,0|33,10,0.15,3,20,63,0,0;2,0|33,40,0.15,4,20,40,0,0;2,0	100	-1	0	0	-1	-1	6	108143	3
281	10281	15071	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
282	10282	15072	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
283	10283	15067	-1	-1	-1	-1	1	1	29	32,33,0.3,1,0.01,0.02,0.15,1,52,0,0;2,0|32,10,0.1,0,0.01,0.03,0.2,2,63,0,0;2,0	100	143	0	0	66	-1	3	108124	1
284	10284	15068	-1	-1	-1	-1	1	1	6	32,47,0,0,0.002,0.01,0.2,1,52,0,0;2,0|32,10,0.05,0,0.0025,0.01,0.3,2,63,0,0;2,0|32,34,-0.2,0,0.01,0.03,-0.1,1,51,0,0;3,0|32,33,0.1,1,0.005,0.03,0.05,2,52,0,0;16,0	100	144	0	0	-1	-1	5	108134	2
285	10285	15069	5,7	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	3	3	3
286	10286	15070	-1	-1	27	33,0.05!33,0.0005	9	-1	-1	33,61,0.2,4,20,57,0,0;2,0|33,56,0.1,2,20,54,0,0;2,0|33,10,0.15,3,20,63,0,0;2,0|33,40,0.15,4,20,40,0,0;2,0	100	-1	0	0	-1	-1	6	108144	3
287	10287	15071	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
288	10288	15072	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
289	10289	15073	-1	-1	-1	-1	-1	-1	-1	-1	100	146	0	0	66	-1	1	101321	1
290	10290	15074	-1	-1	-1	-1	-1	-1	-1	-1	100	147	0	0	-1	-1	2	101331	2
291	10291	15075	5,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	1	4	3
292	10292	15076	-1	-1	22	5,0.05!5,0.001	-1	-1	-1	-1	100	-1	0	0	-1	-1	4	101341	3
293	10293	15077	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
294	10294	15078	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
295	10295	15073	-1	-1	-1	-1	-1	-1	-1	-1	100	149	0	0	66	-1	1	101322	1
296	10296	15074	-1	-1	-1	-1	-1	-1	-1	-1	100	150	0	0	-1	-1	2	101332	2
297	10297	15075	5,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	1	4	3
298	10298	15076	-1	-1	22	5,0.05!5,0.001	-1	-1	-1	-1	100	-1	0	0	-1	-1	4	101342	3
299	10299	15077	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
300	10300	15078	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
301	10301	15073	-1	-1	-1	-1	-1	-1	-1	-1	100	152	0	0	66	-1	1	101323	1
302	10302	15074	-1	-1	-1	-1	-1	-1	-1	-1	100	153	0	0	-1	-1	2	101333	2
303	10303	15075	5,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	1	4	3
304	10304	15076	-1	-1	22	5,0.05!5,0.001	-1	-1	-1	-1	100	-1	0	0	-1	-1	4	101343	3
305	10305	15077	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
306	10306	15078	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
307	10307	15073	-1	-1	-1	-1	-1	-1	-1	-1	100	155	0	0	66	-1	1	101324	1
308	10308	15074	-1	-1	-1	-1	-1	-1	-1	-1	100	156	0	0	-1	-1	2	101334	2
309	10309	15075	5,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	1	4	3
310	10310	15076	-1	-1	22	5,0.05!5,0.001	-1	-1	-1	-1	100	-1	0	0	-1	-1	4	101344	3
311	10311	15077	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
312	10312	15078	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
313	10313	15079	-1	-1	-1	-1	-1	-1	-1	-1	100	158	0	0	66	-1	1	1	1
314	10314	15080	-1	-1	-1	-1	-1	-1	-1	-1	100	159	0	0	-1	-1	2	1	2
315	10315	15081	5,7	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	1	1	3
316	10316	15082	-1	-1	22	8,0.04!8,0.0008	-1	-1	-1	-1	100	-1	0	0	-1	-1	4	1	3
317	10317	15083	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
318	10318	15084	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	1	3
319	10319	15079	-1	-1	-1	-1	-1	-1	-1	-1	100	161	0	0	66	-1	1	101622	1
320	10320	15080	-1	-1	-1	-1	-1	-1	-1	-1	100	162	0	0	-1	-1	2	101632	2
321	10321	15081	5,7	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	1	3	3
322	10322	15082	-1	-1	22	8,0.04!8,0.0008	-1	-1	-1	-1	100	-1	0	0	-1	-1	4	101642	3
323	10323	15083	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
324	10324	15084	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
325	10325	15079	-1	-1	-1	-1	-1	-1	-1	-1	100	164	0	0	66	-1	1	101623	1
326	10326	15080	-1	-1	-1	-1	-1	-1	-1	-1	100	165	0	0	-1	-1	2	101633	2
327	10327	15081	5,7	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	1	3	3
328	10328	15082	-1	-1	22	8,0.04!8,0.0008	-1	-1	-1	-1	100	-1	0	0	-1	-1	4	101643	3
329	10329	15083	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
330	10330	15084	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
331	10331	15079	-1	-1	-1	-1	-1	-1	-1	-1	100	167	0	0	66	-1	1	101624	1
332	10332	15080	-1	-1	-1	-1	-1	-1	-1	-1	100	168	0	0	-1	-1	2	101634	2
333	10333	15081	5,7	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	1	3	3
334	10334	15082	-1	-1	22	8,0.04!8,0.0008	-1	-1	-1	-1	100	-1	0	0	-1	-1	4	101644	3
335	10335	15083	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
336	10336	15084	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
337	10337	15085	-1	-1	-1	-1	-1	-1	-1	-1	100	170	0	0	66	-1	1	1	1
338	10338	15086	-1	-1	-1	-1	-1	-1	-1	-1	100	171	0	0	-1	-1	2	1	2
339	10339	15087	5,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	1	1	3
340	10340	15088	-1	-1	33	1,20!1,20	-1	-1	-1	-1	100	-1	0	0	-1	-1	4	1	3
341	10341	15089	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
342	10342	15090	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	1	3
343	10343	15085	-1	-1	-1	-1	-1	-1	-1	-1	100	173	0	0	66	-1	1	103322	1
344	10344	15086	-1	-1	-1	-1	-1	-1	-1	-1	100	174	0	0	-1	-1	2	103332	2
345	10345	15087	5,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	1	4	3
346	10346	15088	-1	-1	33	1,20!1,20	-1	-1	-1	-1	100	-1	0	0	-1	-1	4	103342	3
347	10347	15089	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
348	10348	15090	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
349	10349	15085	-1	-1	-1	-1	-1	-1	-1	-1	100	176	0	0	66	-1	1	103323	1
350	10350	15086	-1	-1	-1	-1	-1	-1	-1	-1	100	177	0	0	-1	-1	2	103333	2
351	10351	15087	5,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	1	4	3
352	10352	15088	-1	-1	33	1,20!1,20	-1	-1	-1	-1	100	-1	0	0	-1	-1	4	103343	3
353	10353	15089	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
354	10354	15090	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
355	10355	15085	-1	-1	-1	-1	-1	-1	-1	-1	100	179	0	0	66	-1	1	103324	1
356	10356	15086	-1	-1	-1	-1	-1	-1	-1	-1	100	180	0	0	-1	-1	2	103334	2
357	10357	15087	5,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	1	4	3
358	10358	15088	-1	-1	33	1,20!1,20	-1	-1	-1	-1	100	-1	0	0	-1	-1	4	103344	3
359	10359	15089	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
360	10360	15090	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
361	10361	15091	-1	-1	-1	-1	-1	-1	-1	-1	100	182	0	0	66	-1	1	1	1
362	10362	15092	-1	-1	-1	-1	-1	-1	-1	-1	100	183	0	0	-1	-1	2	1	2
363	10363	15093	5,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	1	1	3
364	10364	15094	-1	-1	33	1,20!1,20	-1	-1	-1	-1	100	-1	0	0	-1	-1	4	1	3
365	10365	15095	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
366	10366	15096	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	1	3
367	10367	15091	-1	-1	-1	-1	-1	-1	-1	-1	100	185	0	0	66	-1	1	100222	1
368	10368	15092	-1	-1	-1	-1	-1	-1	-1	-1	100	186	0	0	-1	-1	2	100232	2
369	10369	15093	5,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	1	4	3
370	10370	15094	-1	-1	33	1,20!1,20	-1	-1	-1	-1	100	-1	0	0	-1	-1	4	100242	3
371	10371	15095	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
372	10372	15096	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
373	10373	15091	-1	-1	-1	-1	-1	-1	-1	-1	100	188	0	0	66	-1	1	100223	1
374	10374	15092	-1	-1	-1	-1	-1	-1	-1	-1	100	189	0	0	-1	-1	2	100233	2
375	10375	15093	5,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	1	4	3
376	10376	15094	-1	-1	33	1,20!1,20	-1	-1	-1	-1	100	-1	0	0	-1	-1	4	100243	3
377	10377	15095	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
378	10378	15096	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
379	10379	15091	-1	-1	-1	-1	-1	-1	-1	-1	100	191	0	0	66	-1	1	100224	1
380	10380	15092	-1	-1	-1	-1	-1	-1	-1	-1	100	192	0	0	-1	-1	2	100234	2
381	10381	15093	5,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	1	4	3
382	10382	15094	-1	-1	33	1,20!1,20	-1	-1	-1	-1	100	-1	0	0	-1	-1	4	100244	3
383	10383	15095	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
384	10384	15096	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
385	10385	15097	-1	-1	-1	-1	-1	-1	-1	-1	100	194	0	0	66	-1	1	1	1
386	10386	15098	-1	-1	-1	-1	1	1	6	16,60,0.2,1,1,-1,-1,0,0;2,13,14,17,18,35;15,0,2,13,14,17,18,35	100	195	0	0	-1	-1	2	1	2
387	10387	15099	5,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	1	1	3
388	10388	15100	-1	-1	-1	-1	8	-1	-1	45,56,0,0.001,54;1|25,56,0.2,0,1,60,54,1,0;6,0,2,13,14,17,18,35	100	-1	0	0	-1	-1	4	1	3
389	10389	15101	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
390	10390	15102	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	1	3
391	10391	15097	-1	-1	-1	-1	-1	-1	-1	-1	100	197	0	0	66	-1	1	101922	1
392	10392	15098	-1	-1	-1	-1	1	1	6	16,60,0.2,1,1,-1,-1,0,0;2,13,14,17,18,35;15,0,2,13,14,17,18,35	100	198	0	0	-1	-1	2	101932	2
393	10393	15099	5,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	1	4	3
394	10394	15100	-1	-1	-1	-1	8	-1	-1	45,56,0,0.001,54;1|25,56,0.2,0,1,60,54,1,0;6,0,2,13,14,17,18,35	100	-1	0	0	-1	-1	4	101942	3
395	10395	15101	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
396	10396	15102	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
397	10397	15097	-1	-1	-1	-1	-1	-1	-1	-1	100	200	0	0	66	-1	1	101923	1
398	10398	15098	-1	-1	-1	-1	1	1	6	16,60,0.2,1,1,-1,-1,0,0;2,13,14,17,18,35;15,0,2,13,14,17,18,35	100	201	0	0	-1	-1	2	101933	2
399	10399	15099	5,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	1	4	3
400	10400	15100	-1	-1	-1	-1	8	-1	-1	45,56,0,0.001,54;1|25,56,0.2,0,1,60,54,1,0;6,0,2,13,14,17,18,35	100	-1	0	0	-1	-1	4	101943	3
401	10401	15101	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
402	10402	15102	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
403	10403	15097	-1	-1	-1	-1	-1	-1	-1	-1	100	203	0	0	66	-1	1	101924	1
404	10404	15098	-1	-1	-1	-1	1	1	6	16,60,0.2,1,1,-1,-1,0,0;2,13,14,17,18,35;15,0,2,13,14,17,18,35	100	204	0	0	-1	-1	2	101934	2
405	10405	15099	5,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	1	4	3
406	10406	15100	-1	-1	-1	-1	8	-1	-1	45,56,0,0.001,54;1|25,56,0.2,0,1,60,54,1,0;6,0,2,13,14,17,18,35	100	-1	0	0	-1	-1	4	101944	3
407	10407	15101	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
408	10408	15102	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
409	10409	15103	-1	-1	-1	-1	-1	-1	-1	-1	100	206	0	0	66	-1	1	1	1
410	10410	15104	-1	-1	-1	-1	1	1	6	12,1,0.1,1,2,22,0,0,21;3,0;1|12,2,0.2,1,2,24,0,0,23;3,0;1	100	207	0	0	-1	-1	2	1	2
411	10411	15105	5,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	1	1	3
412	10412	15106	-1	-1	32	68,0.0006!68,0.0006	-1	-1	-1	-1	100	-1	0	0	-1	-1	4	1	3
413	10413	15107	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
414	10414	15108	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	1	3
415	10415	15103	-1	-1	-1	-1	-1	-1	-1	-1	100	209	0	0	66	-1	1	101822	1
416	10416	15104	-1	-1	-1	-1	1	1	6	12,1,0.1,1,2,22,0,0,21;3,0;1|12,2,0.2,1,2,24,0,0,23;3,0;1	100	210	0	0	-1	-1	2	101832	2
417	10417	15105	5,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	5,0.1	1	4	3
418	10418	15106	-1	-1	32	68,0.0006!68,0.0006	-1	-1	-1	-1	100	-1	0	0	-1	-1	4	101842	3
419	10419	15107	33,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	33,0.05	4	1	3
420	10420	15108	34,5	-1	-1	-1	-1	-1	-1	-1	100	-1	0	0	-1	34,0.05	4	2	3
421	10421	15103	-1	-1	-1	-1	-1	-1	-1	-1	100	212	0	0	66	-1	1	101823	1
422	10422	15104	-1	-1	-1	-1	1	1	6	12,1,0.1,1,2,22,0,0,21;3,0;1|12,2,0.2,1,2,24,0,0,23;3,0;1	100	213	0	0	-1	-1	2	101833	2
