106	2106	3004|3017	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3016	-1,328	20195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	5	191	8
107	2107	3004|3017	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3017	-1,328	20196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	5	192	8
108	2108	3004|3018	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3015	-1,329	20197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	5	193	8
109	2109	3004|3018	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3016	-1,329	20198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	5	194	8
110	2110	3004|3018	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3017	-1,329	20199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	5	195	8
111	2111	3004|3019	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3015	-1,330	20200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	5	196	9
112	2112	3004|3019	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3016	-1,330	20211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	5	197	9
113	2113	3004|3019	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3017	-1,330	20212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	5	198	9
114	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3015	-1,331	20101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	5	199	-1
115	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3016	-1,331	20102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	5	200	-1
116	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3017	-1,331	20103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	5	201	-1
117	2117	3020	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3019	-1	20919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	7	202,203,204	4
118	2118	3020	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3019	301,-1	20920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	7	205,206,207	4
119	2119	3020	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3019	302,-1	20930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	7	208,209,210	4
120	2120	3020	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3020	-1	20550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	7	211,212,213	4
121	2121	3020	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3020	303,-1	20560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	7	214,215,216	6
122	2122	3020	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3020	304,-1	20570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	7	217,218,219	6
123	2123	3020	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3020	305,-1	20580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	7	220,221,222	6
124	2124	3020	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3021	-1	20590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	7	223,224,225	6
125	2125	3020	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3021	306,-1	20215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	7	226,227,228	8
126	2126	3020	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3021	307,-1	20217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	7	229,230,231	8
127	2127	3020	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3021	308,-1	20220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	7	232,233,234	10
128	2128	3020	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3021	309,-1	20230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	7	235,236,237	10
129	2129	3020	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3022	-1	20240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	7	238,239,240	10
130	2130	3020	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3022	310,-1	20020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	7	241,242,243	12
131	2131	3020	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3022	311,-1	20030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	7	244,245,246	12
132	2132	3020	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3022	312,-1	20040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	7	247,248,249	12
133	2133	3020	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3022	313,-1	20050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	7	250,251,252	14
134	2134	3020	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3022	314,-1	20060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	7	253,254,255	14
135	2135	3020	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3023	-1	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	7	256,257,258	14
136	2136	3020	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3023	315,-1	20010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	7	259,260,261	14
137	2137	3020	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3023	316,-1	20011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	7	262,263,264	14
138	2138	3020	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3023	317,-1	20012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	7	265,266,267	14
139	2139	3020	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3023	318,-1	20013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	7	268,269,270	14
140	2140	3020	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3023	319,-1	20014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	17	0	-1	-1	-1	7	271,272,273	14
141	1	1	0	0	0	0	0	1	100	0	92	1	0	0	0	0	0	0	0	0	0	0	0	2101	300,-1	21750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
142	1	1	0	0	0	0	0	1	100	0	93	1	0	0	0	0	0	0	0	0	0	0	0	2102	300,-1	21500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
143	1	1	0	0	0	0	0	1	100	0	94	1	0	0	0	0	0	0	0	0	0	0	0	2103	300,-1	21501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
144	1	1	0	0	0	0	0	1	100	0	95	1	0	0	0	0	0	0	0	0	0	0	0	2104	300,-1	21870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
145	1	1	0	0	0	0	0	1	100	0	96	1	0	0	0	0	0	0	0	0	0	0	0	2105	300,-1	21880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
146	1	1	0	0	0	0	0	1	100	0	97	1	0	0	0	0	0	0	0	0	0	0	0	2106	300,-1	21560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
147	1	1	0	0	0	0	0	1	100	0	98	1	0	0	0	0	0	0	0	0	0	0	0	2107	300,-1	21660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
148	1	1	0	0	0	0	0	1	100	0	99	1	0	0	0	0	0	0	0	0	0	0	0	2108	300,-1	21890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
149	1	1	0	0	0	0	0	1	100	0	100	1	0	0	0	0	0	0	0	0	0	0	0	2109	300,-1	21440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
150	1	1	0	0	0	0	0	1	100	0	101	1	0	0	0	0	0	0	0	0	0	0	0	2110	300,-1	21670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
151	1	1	0	0	0	0	0	1	100	0	102	1	0	0	0	0	0	0	0	0	0	0	0	2111	300,-1	21900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
152	1	1	0	0	0	0	0	1	100	0	103	1	0	0	0	0	0	0	0	0	0	0	0	2112	300,-1	21830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
153	1	1	0	0	0	0	0	1	100	0	104	1	0	0	0	0	0	0	0	0	0	0	0	2113	300,-1	21380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
154	4105	3021	0	0	0	0	0	1	100	0	105	1	0	0	0	0	0	0	0	0	0	0	0	2114	300,-1	21460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	275	-1
155	1	1	0	0	0	0	0	1	100	0	106	1	0	0	0	0	0	0	0	0	0	0	0	2115	300,-1	21610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
156	1	1	0	0	0	0	0	1	100	0	107	1	0	0	0	0	0	0	0	0	0	0	0	2116	300,-1	21390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
157	1	1	0	0	0	0	0	1	100	0	108	1	0	0	0	0	0	0	0	0	0	0	0	2117	300,-1	21580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
158	1	1	0	0	0	0	0	1	100	0	109	1	0	0	0	0	0	0	0	0	0	0	0	2118	300,-1	21600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
159	4110	3021	0	0	0	0	0	1	100	0	110	1	0	0	0	0	0	0	0	0	0	0	0	2119	300,-1	21770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	277	-1
160	1	1	0	0	0	0	0	1	100	0	111	1	0	0	0	0	0	0	0	0	0	0	0	2120	300,-1	21771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
161	1	1	0	0	0	0	0	1	100	0	112	1	0	0	0	0	0	0	0	0	0	0	0	2121	300,-1	21772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
162	1	1	0	0	0	0	0	1	100	0	113	1	0	0	0	0	0	0	0	0	0	0	0	2122	300,-1	21800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
163	4114	3021	0	0	0	0	0	1	100	0	114	1	0	0	0	0	0	0	0	0	0	0	0	2123	300,-1	21630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	275	-1
164	1	1	0	0	0	0	0	1	100	0	115	1	0	0	0	0	0	0	0	0	0	0	0	2124	300,-1	21700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
165	1	1	0	0	0	0	0	1	100	0	116	1	0	0	0	0	0	0	0	0	0	0	0	2125	300,-1	21690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
166	1	1	0	0	0	0	0	1	100	0	117	1	0	0	0	0	0	0	0	0	0	0	0	2126	300,-1	21480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
167	4118	3021	0	0	0	0	0	1	100	0	118	1	0	0	0	0	0	0	0	0	0	0	0	2127	300,-1	21850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	275	-1
168	1	1	0	0	0	0	0	1	100	0	119	1	0	0	0	0	0	0	0	0	0	0	0	2128	300,-1	21851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
169	1	1	0	0	0	0	0	1	100	0	120	1	0	0	0	0	0	0	0	0	0	0	0	2129	300,-1	21780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
170	1	1	0	0	0	0	0	1	100	0	121	1	0	0	0	0	0	0	0	0	0	0	0	2130	300,-1	21930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
171	1	1	0	0	0	0	0	1	100	0	122	1	0	0	0	0	0	0	0	0	0	0	0	2131	300,-1	21450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
172	1	1	0	0	0	0	0	1	100	0	123	1	0	0	0	0	0	0	0	0	0	0	0	2132	300,-1	21650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
173	1	1	0	0	0	0	0	1	100	0	124	1	0	0	0	0	0	0	0	0	0	0	0	2133	300,-1	21590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
174	1	1	0	0	0	0	0	1	100	0	125	1	0	0	0	0	0	0	0	0	0	0	0	2134	300,-1	21520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
175	1	1	0	0	0	0	0	1	100	0	126	1	0	0	0	0	0	0	0	0	0	0	0	2135	300,-1	21410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
176	4127	3021	0	0	0	0	0	1	100	0	127	1	0	0	0	0	0	0	0	0	0	0	0	2136	300,-1	21740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	278	-1
177	1	1	0	0	0	0	0	1	100	0	128	1	0	0	0	0	0	0	0	0	0	0	0	2137	300,-1	21470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
178	4129	3021	0	0	0	0	0	1	100	0	129	1	0	0	0	0	0	0	0	0	0	0	0	2138	300,-1	21840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	279	-1
179	1	1	0	0	0	0	0	1	100	0	130	1	0	0	0	0	0	0	0	0	0	0	0	2139	300,-1	21920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
180	1	1	0	0	0	0	0	1	100	0	131	1	0	0	0	0	0	0	0	0	0	0	0	2140	300,-1	21810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
181	1	1	0	0	0	0	0	1	100	0	132	1	0	0	0	0	0	0	0	0	0	0	0	2141	300,-1	21510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
182	1	1	0	0	0	0	0	1	100	0	133	1	0	0	0	0	0	0	0	0	0	0	0	2142	300,-1	21720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
183	1	1	0	0	0	0	0	1	100	0	134	1	0	0	0	0	0	0	0	0	0	0	0	2143	300,-1	21530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
184	1	1	0	0	0	0	0	1	100	0	135	1	0	0	0	0	0	0	0	0	0	0	0	2144	300,-1	21400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
185	1	1	0	0	0	0	0	1	100	0	136	1	0	0	0	0	0	0	0	0	0	0	0	2145	300,-1	21730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
186	1	1	0	0	0	0	0	1	100	0	137	1	0	0	0	0	0	0	0	0	0	0	0	2146	300,-1	21420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
187	1	1	0	0	0	0	0	1	100	0	138	1	0	0	0	0	0	0	0	0	0	0	0	2147	300,-1	21540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
188	1	1	0	0	0	0	0	1	100	0	139	1	0	0	0	0	0	0	0	0	0	0	0	2148	300,-1	21550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
189	1	1	0	0	0	0	0	1	100	0	140	1	0	0	0	0	0	0	0	0	0	0	0	2149	300,-1	21790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
190	1	1	0	0	0	0	0	1	100	0	141	1	0	0	0	0	0	0	0	0	0	0	0	2150	300,-1	21640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
191	1	1	0	0	0	0	0	1	100	0	142	1	0	0	0	0	0	0	0	0	0	0	0	2151	300,-1	21430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
192	1	1	0	0	0	0	0	1	100	0	143	1	0	0	0	0	0	0	0	0	0	0	0	2152	300,-1	21910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
193	1	1	0	0	0	0	0	1	100	0	144	1	0	0	0	0	0	0	0	0	0	0	0	2153	300,-1	21490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
194	1	1	0	0	0	0	0	1	100	0	145	1	0	0	0	0	0	0	0	0	0	0	0	2154	300,-1	21491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
195	1	1	0	0	0	0	0	1	100	0	146	1	0	0	0	0	0	0	0	0	0	0	0	2155	300,-1	21570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
196	1	1	0	0	0	0	0	1	100	0	147	1	0	0	0	0	0	0	0	0	0	0	0	2156	300,-1	21620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
197	1	1	0	0	0	0	0	1	100	0	148	1	0	0	0	0	0	0	0	0	0	0	0	2157	300,-1	40157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
198	1	1	0	0	0	0	0	1	100	0	149	1	0	0	0	0	0	0	0	0	0	0	0	2158	300,-1	40158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
199	1	1	0	0	0	0	0	1	100	0	150	1	0	0	0	0	0	0	0	0	0	0	0	2159	300,-1	40159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
200	1	1	0	0	0	0	0	1	100	0	151	1	0	0	0	0	0	0	0	0	0	0	0	2160	300,-1	40160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
201	1	1	0	0	0	0	0	1	100	0	152	1	0	0	0	0	0	0	0	0	0	0	0	2161	300,-1	40161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
202	1	1	0	0	0	0	0	1	100	0	153	1	0	0	0	0	0	0	0	0	0	0	0	2162	300,-1	40162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
203	1	1	0	0	0	0	0	1	100	0	154	1	0	0	0	0	0	0	0	0	0	0	0	2163	300,-1	40163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
204	1	1	0	0	0	0	0	1	100	0	155	1	0	0	0	0	0	0	0	0	0	0	0	2164	300,-1	40164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
205	1	1	0	0	0	0	0	1	100	0	156	1	0	0	0	0	0	0	0	0	0	0	0	2165	300,-1	40165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
206	1	1	0	0	0	0	0	1	100	0	157	1	0	0	0	0	0	0	0	0	0	0	0	2166	300,-1	40166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	18	0	-1	-1	-1	0	-1	-1
207	2147	3027|13-10|，|13-29|，|13-31|，|13-34|，|13-37|，|13-50|，|13-55|3041	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2176	-1	21290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	16	0	-1	-1	-1	7	274	-1
208	2148	3028|13-2|，|13-13|，|13-17|，|13-19|，|13-33|，|13-35|，|13-47|，|13-53|3041	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2177	-1	21240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	16	0	-1	-1	-1	7	274	-1
209	2149	3029|13-6|，|13-16|，|13-20|，|13-22|，|13-32|，|13-40|，|13-43|，|13-51|3041	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2178	-1	21250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	16	0	-1	-1	-1	7	274	-1
210	2150	3030|13-15|，|13-25|，|13-28|，|13-36|，|13-42|，|13-46|，|13-49|，|13-56|3041	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2179	-1	21260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	16	0	-1	-1	-1	7	274	-1
