240	5287	1	1	-1,1,10000-10000,1-1|-1,2,20-20,1-1|-1,34,1-1,1-1|47,6,2-2,1-1
241	5288	1	1	-1,1,10000-10000,1-1|-1,2,20-20,1-1|-1,34,1-1,1-1|132,6,2-2,1-1
242	5289	1	1	-1,1,10000-10000,1-1|-1,2,20-20,1-1|-1,34,1-1,1-1|52,6,2-2,1-1
243	5290	1	1	-1,1,10000-10000,1-1|-1,2,20-20,1-1|-1,34,1-1,1-1|21,6,2-2,1-1
244	5291	1	1	-1,1,10000-10000,1-1|-1,2,20-20,1-1|-1,34,1-1,1-1|133,6,2-2,1-1
245	5292	1	1	-1,1,10000-10000,1-1|-1,2,20-20,1-1|-1,34,1-1,1-1|35,6,2-2,1-1
246	5293	1	1	-1,1,10000-10000,1-1|-1,2,20-20,1-1|-1,34,1-1,1-1|133,6,2-2,1-1
247	5294	1	1	-1,1,10000-10000,1-1|-1,2,20-20,1-1|-1,34,1-1,1-1|27,6,2-2,1-1
248	5295	1	1	-1,1,10000-10000,1-1|-1,2,20-20,1-1|-1,34,1-1,1-1|23,6,2-2,1-1
249	6001	1	1	-1,1,625-625,1-1
250	6002	1	1	-1,1,650-650,1-1
251	6003	1	1	-1,1,675-675,1-1
252	6004	1	1	-1,1,700-700,1-1
253	6005	1	1	-1,1,725-725,1-1
254	6006	1	1	-1,1,750-750,1-1
255	6007	1	1	-1,1,775-775,1-1
256	6008	1	1	-1,1,800-800,1-1
257	6009	1	1	-1,1,825-825,1-1
258	6010	1	1	-1,1,850-850,1-1
259	6011	1	1	-1,1,875-875,1-1
260	6012	1	1	-1,1,1350-1350,1-1
261	6013	1	1	-1,1,1388-1388,1-1
262	6014	1	1	-1,1,1425-1425,1-1
263	6015	1	1	-1,1,1463-1463,1-1
264	6016	1	1	-1,1,2000-2000,1-1
265	6017	1	1	-1,1,2050-2050,1-1
266	6018	1	1	-1,1,2100-2100,1-1
267	6019	1	1	-1,1,2150-2150,1-1
268	6020	1	1	-1,1,2200-2200,1-1
269	6101	2	1	68,6,0-0,1-1209|68,6,1-1,1210-6423|68,6,2-2,6424-9400|68,6,3-3,9401-9927|68,6,4-4,9928-10000
270	6102	2	1	224,6,0-0,1-4091|224,6,1-1,4092-8073|224,6,2-2,8074-9650|224,6,3-3,9651-9955|224,6,4-4,9956-10000
271	6103	2	1	225,6,0-0,1-6564|225,6,1-1,6565-9461|225,6,2-2,9462-9958|225,6,3-3,9959-10000
272	6104	2	1	226,6,0-0,1-9029|226,6,1-1,9030-9972|226,6,2-2,9973-9993|226,6,3-3,9994-10000
273	6105	2	1	227,6,0-0,1-9730|227,6,1-1,9731-9990|227,6,2-2,9991-10000
274	6106	2	1	229,6,0-0,1-4136|229,6,1-1,4137-8209|229,6,2-2,8210-9714|229,6,3-3,9715-9973|229,6,4-4,9974-10000
275	6107	2	1	230,6,0-0,1-8206|230,6,1-1,8207-9842|230,6,2-2,9843-9988|230,6,3-3,9989-10000
276	6108	2	1	231,6,0-0,1-9543|231,6,1-1,9544-9993|231,6,2-2,9994-10000
277	6109	2	1	232,6,0-0,1-9800|232,6,1-1,9801-10000
278	6110	2	1	69,6,0-0,1-1400|69,6,1-1,1401-7585|69,6,2-2,7586-10000
279	6111	2	1	69,6,0-0,1-7982|69,6,1-1,7983-10000
280	6112	2	1	69,6,0-0,1-8125|69,6,1-1,8126-9975|69,6,2-2,9976-10000
281	6113	2	1	70,6,0-0,1-1400|70,6,1-1,1401-7585|70,6,2-2,7586-10000
282	6114	2	1	70,6,0-0,1-7982|70,6,1-1,7983-10000
283	6115	2	1	70,6,0-0,1-8125|70,6,1-1,8126-9975|70,6,2-2,9976-10000
284	6116	2	1	71,6,0-0,1-1400|71,6,1-1,1401-7585|71,6,2-2,7586-10000
285	6117	2	1	71,6,0-0,1-7982|71,6,1-1,7983-10000
286	6118	2	1	71,6,0-0,1-8125|71,6,1-1,8126-9975|71,6,2-2,9976-10000
287	6119	2	1	72,6,0-0,1-1400|72,6,1-1,1401-7585|72,6,2-2,7586-10000
288	6120	2	1	72,6,0-0,1-7982|72,6,1-1,7983-10000
289	6121	2	1	72,6,0-0,1-8125|72,6,1-1,8126-9975|72,6,2-2,9976-10000
290	6122	2	1	73,6,0-0,1-1400|73,6,1-1,1401-7585|73,6,2-2,7586-10000
291	6123	2	1	73,6,0-0,1-7982|73,6,1-1,7983-10000
292	6124	2	1	73,6,0-0,1-8125|73,6,1-1,8126-9975|73,6,2-2,9976-10000
293	6125	2	1	74,6,0-0,1-1400|74,6,1-1,1401-7585|74,6,2-2,7586-10000
294	6126	2	1	74,6,0-0,1-7982|74,6,1-1,7983-10000
295	6127	2	1	74,6,0-0,1-8125|74,6,1-1,8126-9975|74,6,2-2,9976-10000
296	6128	2	1	75,6,0-0,1-1400|75,6,1-1,1401-7585|75,6,2-2,7586-10000
297	6129	2	1	75,6,0-0,1-7982|75,6,1-1,7983-10000
298	6130	2	1	76,6,0-0,1-1400|76,6,1-1,1401-7585|76,6,2-2,7586-10000
299	6131	2	1	76,6,0-0,1-7982|76,6,1-1,7983-10000
300	6132	2	1	77,6,0-0,1-1400|77,6,1-1,1401-7585|77,6,2-2,7586-10000
301	6133	2	1	77,6,0-0,1-7982|77,6,1-1,7983-10000
302	6134	2	1	78,6,0-0,1-1400|78,6,1-1,1401-7585|78,6,2-2,7586-10000
303	6135	2	1	78,6,0-0,1-7982|78,6,1-1,7983-10000
304	6136	2	1	79,6,0-0,1-1400|79,6,1-1,1401-7585|79,6,2-2,7586-10000
305	6137	2	1	79,6,0-0,1-7982|79,6,1-1,7983-10000
306	6138	2	1	80,6,0-0,1-1400|80,6,1-1,1401-7585|80,6,2-2,7586-10000
307	6139	2	1	80,6,0-0,1-7982|80,6,1-1,7983-10000
308	6140	2	1	81,6,0-0,1-1400|81,6,1-1,1401-7585|81,6,2-2,7586-10000
309	6141	2	1	81,6,0-0,1-7982|81,6,1-1,7983-10000
310	6142	2	1	82,6,0-0,1-1400|82,6,1-1,1401-7585|82,6,2-2,7586-10000
311	6143	2	1	82,6,0-0,1-7982|82,6,1-1,7983-10000
312	6144	2	1	83,6,0-0,1-1400|83,6,1-1,1401-7585|83,6,2-2,7586-10000
313	6145	2	1	83,6,0-0,1-7982|83,6,1-1,7983-10000
314	6146	2	1	84,6,0-0,1-1400|84,6,1-1,1401-7585|84,6,2-2,7586-10000
315	6147	2	1	84,6,0-0,1-7982|84,6,1-1,7983-10000
316	6148	2	1	85,6,0-0,1-1400|85,6,1-1,1401-7585|85,6,2-2,7586-10000
317	6149	2	1	85,6,0-0,1-7982|85,6,1-1,7983-10000
318	6150	2	1	86,6,0-0,1-1400|86,6,1-1,1401-7585|86,6,2-2,7586-10000
319	6151	2	1	86,6,0-0,1-7982|86,6,1-1,7983-10000
320	6152	2	1	87,6,0-0,1-1400|87,6,1-1,1401-7585|87,6,2-2,7586-10000
321	6153	2	1	87,6,0-0,1-7982|87,6,1-1,7983-10000
322	6154	2	1	88,6,0-0,1-1400|88,6,1-1,1401-7585|88,6,2-2,7586-10000
323	6155	2	1	88,6,0-0,1-7982|88,6,1-1,7983-10000
324	6156	2	1	89,6,0-0,1-1400|89,6,1-1,1401-7585|89,6,2-2,7586-10000
325	6157	2	1	89,6,0-0,1-7982|89,6,1-1,7983-10000
326	6158	2	1	90,6,0-0,1-1400|90,6,1-1,1401-7585|90,6,2-2,7586-10000
327	6159	2	1	91,6,0-0,1-1400|91,6,1-1,1401-7585|91,6,2-2,7586-10000
328	6160	2	1	92,6,0-0,1-1400|92,6,1-1,1401-7585|92,6,2-2,7586-10000
329	6161	2	1	93,6,0-0,1-1400|93,6,1-1,1401-7585|93,6,2-2,7586-10000
330	6162	2	1	94,6,0-0,1-1400|94,6,1-1,1401-7585|94,6,2-2,7586-10000
331	6163	2	1	95,6,0-0,1-1400|95,6,1-1,1401-7585|95,6,2-2,7586-10000
332	6164	2	1	96,6,0-0,1-1400|96,6,1-1,1401-7585|96,6,2-2,7586-10000
333	6165	2	1	97,6,0-0,1-1400|97,6,1-1,1401-7585|97,6,2-2,7586-10000
334	6166	2	1	98,6,0-0,1-1400|98,6,1-1,1401-7585|98,6,2-2,7586-10000
335	6167	2	1	99,6,0-0,1-1400|99,6,1-1,1401-7585|99,6,2-2,7586-10000
336	6168	2	1	100,6,0-0,1-1400|100,6,1-1,1401-7585|100,6,2-2,7586-10000
337	6169	2	1	101,6,0-0,1-1400|101,6,1-1,1401-7585|101,6,2-2,7586-10000
338	6501	2	1	68,6,0-0,1-526|68,6,1-1,527-5291|68,6,2-2,5292-8675|68,6,3-3,8676-9760|68,6,4-4,9761-10000
339	6502	2	1	224,6,0-0,1-1872|224,6,1-1,1873-5415|224,6,2-2,5416-8353|224,6,3-3,8354-9791|224,6,4-4,9792-10000
340	6503	2	1	225,6,0-0,1-4529|225,6,1-1,4530-8575|225,6,2-2,8576-9694|225,6,3-3,9695-10000
341	6504	2	1	226,6,0-0,1-8509|226,6,1-1,8510-9869|226,6,2-2,9870-10000
342	6505	2	1	227,6,0-0,1-9770|227,6,1-1,9771-10000
343	6506	2	1	229,6,0-0,1-1814|229,6,1-1,1815-5749|229,6,2-2,5750-8449|229,6,3-3,8450-9780|229,6,4-4,9781-10000
344	6507	2	1	230,6,0-0,1-6750|230,6,1-1,6751-9508|230,6,2-2,9509-9965|230,6,3-3,9966-10000
345	6508	2	1	231,6,0-0,1-9239|231,6,1-1,9240-9936|231,6,2-2,9937-10000
346	6509	2	1	232,6,0-0,1-9654|232,6,1-1,9655-10000
347	6510	2	1	117,6,0-0,1-3563|117,6,1-1,3564-10000
348	6511	2	1	118,6,0-0,1-3563|118,6,1-1,3564-10000
349	6512	2	1	119,6,0-0,1-3563|119,6,1-1,3564-10000
350	6513	2	1	120,6,0-0,1-3563|120,6,1-1,3564-10000
351	6514	2	1	121,6,0-0,1-3563|121,6,1-1,3564-10000
352	6515	2	1	122,6,0-0,1-3563|122,6,1-1,3564-10000
353	6516	2	1	123,6,0-0,1-3563|123,6,1-1,3564-10000
354	6517	2	1	124,6,0-0,1-3563|124,6,1-1,3564-10000
355	6518	2	1	125,6,0-0,1-3563|125,6,1-1,3564-10000
356	6519	2	1	126,6,0-0,1-3563|126,6,1-1,3564-10000
357	6520	2	1	127,6,0-0,1-3563|127,6,1-1,3564-10000
358	6521	2	1	128,6,0-0,1-3563|128,6,1-1,3564-10000
359	6522	2	1	129,6,0-0,1-3563|129,6,1-1,3564-10000
360	6523	2	1	130,6,0-0,1-3563|130,6,1-1,3564-10000
361	6524	2	1	131,6,0-0,1-3563|131,6,1-1,3564-10000
362	6525	2	1	132,6,0-0,1-3563|132,6,1-1,3564-10000
363	6526	2	1	133,6,0-0,1-3563|133,6,1-1,3564-10000
364	6527	2	1	134,6,0-0,1-3563|134,6,1-1,3564-10000
365	6528	2	1	69,6,0-0,1-6536|69,6,1-1,6537-9540|69,6,2-2,9541-9966|69,6,3-3,9967-9992|69,6,4-4,9993-10000
366	6529	2	1	72,6,0-0,1-6536|72,6,1-1,6537-9540|72,6,2-2,9541-9966|72,6,3-3,9967-9992|72,6,4-4,9993-10000
367	6530	2	1	75,6,0-0,1-6536|75,6,1-1,6537-9540|75,6,2-2,9541-9966|75,6,3-3,9967-9992|75,6,4-4,9993-10000
368	6531	2	1	78,6,0-0,1-6536|78,6,1-1,6537-9540|78,6,2-2,9541-9966|78,6,3-3,9967-9992|78,6,4-4,9993-10000
369	6532	2	1	81,6,0-0,1-6536|81,6,1-1,6537-9540|81,6,2-2,9541-9966|81,6,3-3,9967-9992|81,6,4-4,9993-10000
370	6533	2	1	84,6,0-0,1-6536|84,6,1-1,6537-9540|84,6,2-2,9541-9966|84,6,3-3,9967-9992|84,6,4-4,9993-10000
371	6534	2	1	87,6,0-0,1-6536|87,6,1-1,6537-9540|87,6,2-2,9541-9966|87,6,3-3,9967-9992|87,6,4-4,9993-10000
372	6535	2	1	90,6,0-0,1-6536|90,6,1-1,6537-9540|90,6,2-2,9541-9966|90,6,3-3,9967-9992|90,6,4-4,9993-10000
373	6536	2	1	93,6,0-0,1-6536|93,6,1-1,6537-9540|93,6,2-2,9541-9966|93,6,3-3,9967-9992|93,6,4-4,9993-10000
374	6537	2	1	96,6,0-0,1-6536|96,6,1-1,6537-9540|96,6,2-2,9541-9966|96,6,3-3,9967-9992|96,6,4-4,9993-10000
375	6538	2	1	99,6,0-0,1-6536|99,6,1-1,6537-9540|99,6,2-2,9541-9966|99,6,3-3,9967-9992|99,6,4-4,9993-10000
376	6539	2	1	70,6,0-0,1-6597|70,6,1-1,6598-9453|70,6,2-2,9454-9947|70,6,3-3,9948-9986|70,6,4-4,9987-10000
377	6540	2	1	73,6,0-0,1-6597|73,6,1-1,6598-9453|73,6,2-2,9454-9947|73,6,3-3,9948-9986|73,6,4-4,9987-10000
378	6541	2	1	76,6,0-0,1-6597|76,6,1-1,6598-9453|76,6,2-2,9454-9947|76,6,3-3,9948-9986|76,6,4-4,9987-10000
379	6542	2	1	79,6,0-0,1-6597|79,6,1-1,6598-9453|79,6,2-2,9454-9947|79,6,3-3,9948-9986|79,6,4-4,9987-10000
380	6543	2	1	82,6,0-0,1-6597|82,6,1-1,6598-9453|82,6,2-2,9454-9947|82,6,3-3,9948-9986|82,6,4-4,9987-10000
381	6544	2	1	85,6,0-0,1-6597|85,6,1-1,6598-9453|85,6,2-2,9454-9947|85,6,3-3,9948-9986|85,6,4-4,9987-10000
382	6545	2	1	88,6,0-0,1-6597|88,6,1-1,6598-9453|88,6,2-2,9454-9947|88,6,3-3,9948-9986|88,6,4-4,9987-10000
383	6546	2	1	91,6,0-0,1-6597|91,6,1-1,6598-9453|91,6,2-2,9454-9947|91,6,3-3,9948-9986|91,6,4-4,9987-10000
384	6547	2	1	94,6,0-0,1-6597|94,6,1-1,6598-9453|94,6,2-2,9454-9947|94,6,3-3,9948-9986|94,6,4-4,9987-10000
385	6548	2	1	97,6,0-0,1-6597|97,6,1-1,6598-9453|97,6,2-2,9454-9947|97,6,3-3,9948-9986|97,6,4-4,9987-10000
386	6549	2	1	100,6,0-0,1-6597|100,6,1-1,6598-9453|100,6,2-2,9454-9947|100,6,3-3,9948-9986|100,6,4-4,9987-10000
387	6550	2	1	71,6,0-0,1-6347|71,6,1-1,6348-9368|71,6,2-2,9369-9948|71,6,3-3,9949-10000
388	6551	2	1	74,6,0-0,1-6347|74,6,1-1,6348-9368|74,6,2-2,9369-9948|74,6,3-3,9949-10000
389	6552	2	1	77,6,0-0,1-6347|77,6,1-1,6348-9368|77,6,2-2,9369-9948|77,6,3-3,9949-10000
390	6553	2	1	80,6,0-0,1-6347|80,6,1-1,6348-9368|80,6,2-2,9369-9948|80,6,3-3,9949-10000
391	6554	2	1	83,6,0-0,1-6347|83,6,1-1,6348-9368|83,6,2-2,9369-9948|83,6,3-3,9949-10000
392	6555	2	1	86,6,0-0,1-6347|86,6,1-1,6348-9368|86,6,2-2,9369-9948|86,6,3-3,9949-10000
393	6556	2	1	89,6,0-0,1-6347|89,6,1-1,6348-9368|89,6,2-2,9369-9948|89,6,3-3,9949-10000
394	6557	2	1	92,6,0-0,1-6347|92,6,1-1,6348-9368|92,6,2-2,9369-9948|92,6,3-3,9949-10000
395	6558	2	1	95,6,0-0,1-6347|95,6,1-1,6348-9368|95,6,2-2,9369-9948|95,6,3-3,9949-10000
396	6559	2	1	98,6,0-0,1-6347|98,6,1-1,6348-9368|98,6,2-2,9369-9948|98,6,3-3,9949-10000
397	6560	2	1	101,6,0-0,1-6347|101,6,1-1,6348-9368|101,6,2-2,9369-9948|101,6,3-3,9949-10000
398	6561	2	1	69,6,0-0,1-7679|69,6,1-1,7680-9704|69,6,2-2,9705-9986|69,6,3-3,9987-10000
399	6562	2	1	72,6,0-0,1-7679|72,6,1-1,7680-9704|72,6,2-2,9705-9986|72,6,3-3,9987-10000
400	6563	2	1	75,6,0-0,1-7679|75,6,1-1,7680-9704|75,6,2-2,9705-9986|75,6,3-3,9987-10000
401	6564	2	1	78,6,0-0,1-7679|78,6,1-1,7680-9704|78,6,2-2,9705-9986|78,6,3-3,9987-10000
402	6565	2	1	81,6,0-0,1-7679|81,6,1-1,7680-9704|81,6,2-2,9705-9986|81,6,3-3,9987-10000
403	6566	2	1	84,6,0-0,1-7679|84,6,1-1,7680-9704|84,6,2-2,9705-9986|84,6,3-3,9987-10000
404	6567	2	1	87,6,0-0,1-7679|87,6,1-1,7680-9704|87,6,2-2,9705-9986|87,6,3-3,9987-10000
405	6568	2	1	90,6,0-0,1-7679|90,6,1-1,7680-9704|90,6,2-2,9705-9986|90,6,3-3,9987-10000
406	6569	2	1	93,6,0-0,1-7679|93,6,1-1,7680-9704|93,6,2-2,9705-9986|93,6,3-3,9987-10000
407	6570	2	1	96,6,0-0,1-7679|96,6,1-1,7680-9704|96,6,2-2,9705-9986|96,6,3-3,9987-10000
408	6571	2	1	99,6,0-0,1-7679|99,6,1-1,7680-9704|99,6,2-2,9705-9986|99,6,3-3,9987-10000
409	6572	2	1	70,6,0-0,1-7835|70,6,1-1,7836-9719|70,6,2-2,9720-10000
410	6573	2	1	73,6,0-0,1-7835|73,6,1-1,7836-9719|73,6,2-2,9720-10000
411	6574	2	1	76,6,0-0,1-7835|76,6,1-1,7836-9719|76,6,2-2,9720-10000
412	6575	2	1	79,6,0-0,1-7835|79,6,1-1,7836-9719|79,6,2-2,9720-10000
413	6576	2	1	82,6,0-0,1-7835|82,6,1-1,7836-9719|82,6,2-2,9720-10000
414	6577	2	1	85,6,0-0,1-7835|85,6,1-1,7836-9719|85,6,2-2,9720-10000
415	6578	2	1	88,6,0-0,1-7835|88,6,1-1,7836-9719|88,6,2-2,9720-10000
416	6579	2	1	91,6,0-0,1-7835|91,6,1-1,7836-9719|91,6,2-2,9720-10000
417	6580	2	1	94,6,0-0,1-7835|94,6,1-1,7836-9719|94,6,2-2,9720-10000
418	6581	2	1	97,6,0-0,1-7835|97,6,1-1,7836-9719|97,6,2-2,9720-10000
419	6582	2	1	100,6,0-0,1-7835|100,6,1-1,7836-9719|100,6,2-2,9720-10000
420	6583	2	1	71,6,0-0,1-7860|71,6,1-1,7861-9708|71,6,2-2,9709-9986|71,6,3-3,9987-10000
421	6584	2	1	74,6,0-0,1-7860|74,6,1-1,7861-9708|74,6,2-2,9709-9986|74,6,3-3,9987-10000
422	6585	2	1	77,6,0-0,1-7860|77,6,1-1,7861-9708|77,6,2-2,9709-9986|77,6,3-3,9987-10000
423	6586	2	1	80,6,0-0,1-7860|80,6,1-1,7861-9708|80,6,2-2,9709-9986|80,6,3-3,9987-10000
424	6587	2	1	83,6,0-0,1-7860|83,6,1-1,7861-9708|83,6,2-2,9709-9986|83,6,3-3,9987-10000
425	6588	2	1	86,6,0-0,1-7860|86,6,1-1,7861-9708|86,6,2-2,9709-9986|86,6,3-3,9987-10000
426	6589	2	1	89,6,0-0,1-7860|89,6,1-1,7861-9708|89,6,2-2,9709-9986|89,6,3-3,9987-10000
427	6590	2	1	92,6,0-0,1-7860|92,6,1-1,7861-9708|92,6,2-2,9709-9986|92,6,3-3,9987-10000
428	6591	2	1	95,6,0-0,1-7860|95,6,1-1,7861-9708|95,6,2-2,9709-9986|95,6,3-3,9987-10000
429	6592	2	1	98,6,0-0,1-7860|98,6,1-1,7861-9708|98,6,2-2,9709-9986|98,6,3-3,9987-10000
430	6593	2	1	101,6,0-0,1-7860|101,6,1-1,7861-9708|101,6,2-2,9709-9986|101,6,3-3,9987-10000
431	6800	2	1	68,6,0-0,1-6857|68,6,1-1,6858-9514|68,6,2-2,9515-9943|68,6,3-3,9944-10000
432	6801	2	1	229,6,0-0,1-4571|229,6,1-1,4572-8429|229,6,2-2,8430-9714|229,6,3-3,9715-9971
433	6802	2	1	230,6,0-0,1-7914|230,6,1-1,7915-9914|230,6,2-2,9915-10000
434	6803	2	1	231,6,0-0,1-9457|231,6,1-1,9458-10000
435	6804	2	1	224,6,0-0,1-4086|224,6,1-1,4087-8114|224,6,2-2,8115-9800|224,6,3-3,9801-9943
436	6805	2	1	225,6,0-0,1-6600|225,6,1-1,6601-9400|225,6,2-2,9401-9971|225,6,3-3,9972-10000
437	6806	2	1	226,6,0-0,1-9029|226,6,1-1,9030-10000
438	2001	1	1	-1,1,100000-100000,1-1|347,6,1-1,1-1|318,6,10-10,1-1
439	2002	1	1	-1,1,100000-100000,1-1|347,6,1-1,1-1|318,6,10-10,1-1
440	2003	1	1	-1,1,100000-100000,1-1|347,6,1-1,1-1|318,6,10-10,1-1
441	2004	1	1	-1,1,100000-100000,1-1|347,6,1-1,1-1|318,6,10-10,1-1
442	2005	1	1	-1,1,100000-100000,1-1|347,6,1-1,1-1|318,6,10-10,1-1
443	2006	1	1	-1,1,110000-110000,1-1|347,6,1-1,1-1|318,6,10-10,1-1
444	2007	1	1	-1,1,110000-110000,1-1|347,6,1-1,1-1|318,6,15-15,1-1
445	2008	1	1	-1,1,120000-120000,1-1|347,6,1-1,1-1|318,6,15-15,1-1
446	2009	1	1	-1,1,120000-120000,1-1|347,6,1-1,1-1|318,6,15-15,1-1
447	2010	1	1	-1,1,130000-130000,1-1|347,6,1-1,1-1|318,6,15-15,1-1
448	2011	1	1	-1,1,130000-130000,1-1|347,6,1-1,1-1|318,6,20-20,1-1
449	2012	1	1	-1,1,140000-140000,1-1|347,6,1-1,1-1|318,6,20-20,1-1
450	2013	1	1	-1,1,150000-150000,1-1|347,6,1-1,1-1|318,6,20-20,1-1
451	2014	1	1	-1,1,160000-160000,1-1|347,6,1-1,1-1|318,6,20-20,1-1
452	2015	1	1	-1,1,170000-170000,1-1|347,6,1-1,1-1|318,6,25-25,1-1
453	2016	1	1	-1,1,180000-180000,1-1|347,6,2-2,1-1|318,6,25-25,1-1
454	2017	1	1	-1,1,190000-190000,1-1|347,6,2-2,1-1|318,6,25-25,1-1
455	2018	1	1	-1,1,200000-200000,1-1|347,6,2-2,1-1|318,6,25-25,1-1
456	2019	1	1	-1,1,210000-210000,1-1|347,6,2-2,1-1|318,6,30-30,1-1
457	2020	1	1	-1,1,220000-220000,1-1|347,6,2-2,1-1|318,6,30-30,1-1
458	2021	1	1	-1,1,230000-230000,1-1|347,6,2-2,1-1|318,6,30-30,1-1
459	2022	1	1	-1,1,240000-240000,1-1|347,6,2-2,1-1|318,6,35-35,1-1
460	2023	1	1	-1,1,250000-250000,1-1|347,6,2-2,1-1|318,6,35-35,1-1
461	2024	1	1	-1,1,260000-260000,1-1|347,6,2-2,1-1|318,6,35-35,1-1
462	2025	1	1	-1,1,270000-270000,1-1|347,6,2-2,1-1|318,6,40-40,1-1
463	2026	1	1	-1,1,280000-280000,1-1|347,6,2-2,1-1|318,6,40-40,1-1
464	2027	1	1	-1,1,290000-290000,1-1|347,6,2-2,1-1|318,6,40-40,1-1
465	2028	1	1	-1,1,300000-300000,1-1|347,6,2-2,1-1|318,6,40-40,1-1
466	2029	1	1	-1,1,310000-310000,1-1|347,6,2-2,1-1|318,6,40-40,1-1
467	2030	1	1	-1,1,310000-310000,1-1|347,6,2-2,1-1|318,6,40-40,1-1
468	2101	1	1	240,6,1-1,1-1|68,6,20-20,1-1|318,6,20-20,1-1
469	2102	1	1	341,6,1-1,1-1|68,6,20-20,1-1|318,6,20-20,1-1
470	2103	1	1	239,6,1-1,1-1|68,6,25-25,1-1|318,6,25-25,1-1
471	2104	1	1	-1,2,100-100,1-1|68,6,25-25,1-1|318,6,25-25,1-1
472	2105	1	1	223,6,1-1,1-1|68,6,30-30,1-1|318,6,30-30,1-1
473	2106	1	1	240,6,1-1,1-1|68,6,30-30,1-1|318,6,30-30,1-1
474	2107	1	1	341,6,1-1,1-1|68,6,35-35,1-1|318,6,35-35,1-1
475	2108	1	1	239,6,1-1,1-1|68,6,35-35,1-1|318,6,35-35,1-1
476	2109	1	1	-1,2,100-100,1-1|68,6,40-40,1-1|318,6,40-40,1-1
477	2110	1	1	223,6,1-1,1-1|68,6,40-40,1-1|318,6,40-40,1-1
478	2111	1	1	240,6,1-1,1-1|68,6,50-50,1-1|318,6,50-50,1-1
479	2112	1	1	341,6,1-1,1-1|68,6,50-50,1-1|318,6,50-50,1-1
480	2113	1	1	239,6,1-1,1-1|68,6,50-50,1-1|318,6,50-50,1-1
481	2114	1	1	-1,2,100-100,1-1|68,6,60-60,1-1|318,6,60-60,1-1
482	2115	1	1	223,6,1-1,1-1|68,6,60-60,1-1|318,6,60-60,1-1
483	2116	1	1	240,6,1-1,1-1|68,6,60-60,1-1|318,6,60-60,1-1
484	2117	1	1	341,6,1-1,1-1|68,6,70-70,1-1|318,6,70-70,1-1
485	2118	1	1	239,6,1-1,1-1|68,6,70-70,1-1|318,6,70-70,1-1
486	2119	1	1	-1,2,100-100,1-1|68,6,70-70,1-1|318,6,70-70,1-1
487	2120	1	1	223,6,1-1,1-1|68,6,80-80,1-1|318,6,80-80,1-1
488	2121	1	1	240,6,1-1,1-1|68,6,80-80,1-1|318,6,80-80,1-1
489	2122	1	1	341,6,1-1,1-1|68,6,80-80,1-1|318,6,80-80,1-1
490	2123	1	1	239,6,1-1,1-1|68,6,90-90,1-1|318,6,90-90,1-1
491	2124	1	1	-1,2,100-100,1-1|68,6,90-90,1-1|318,6,90-90,1-1
492	2125	1	1	223,6,1-1,1-1|68,6,90-90,1-1|318,6,90-90,1-1
493	2126	1	1	240,6,1-1,1-1|68,6,100-100,1-1|318,6,100-100,1-1
494	2127	1	1	341,6,1-1,1-1|68,6,100-100,1-1|318,6,100-100,1-1
495	2128	1	1	239,6,1-1,1-1|68,6,100-100,1-1|318,6,100-100,1-1
496	2129	1	1	-1,2,100-100,1-1|68,6,110-110,1-1|318,6,110-110,1-1
497	2130	1	1	223,6,1-1,1-1|68,6,110-110,1-1|318,6,110-110,1-1
498	2201	2	1	232,6,1-1,1-2135|231,6,1-1,2136-4382|243,6,1-1,4383-6854|57,6,1-1,6855-6966|56,6,1-1,6967-7191|51,6,1-1,7192-7303|45,6,1-1,7304-7415|46,6,1-1,7416-7527|54,6,1-1,7528-7752|44,6,1-1,7753-7977|52,6,1-1,7978-8202|47,6,1-1,8203-8651|42,6,1-1,8652-9100|55,6,1-1,9101-9662|36,6,1-1,9663-9775|16,6,1-1,9776-10000
499	2202	2	1	279,6,1-1,1-225|294,6,1-1,226-450|264,6,1-1,451-787|270,6,1-1,788-1124|291,6,1-1,1125-1573|288,6,1-1,1574-2022|285,6,1-1,2023-2471|282,6,1-1,2472-3033|273,6,1-1,3034-3595|267,6,1-1,3596-4157|276,6,1-1,4158-4719|261,6,1-1,4720-5618|274,6,1-1,5619-5730|283,6,1-1,5731-5842|286,6,1-1,5843-5954|295,6,1-1,5955-6179|262,6,1-1,6180-6404|292,6,1-1,6405-6743|277,6,1-1,6744-7192|280,6,1-1,7193-7641|265,6,1-1,7642-8090|268,6,1-1,8091-8652|289,6,1-1,8653-9326|271,6,1-1,9327-10000
500	2203	2	1	319,6,0-0,1-2585|319,6,1-1,2586-8652|319,6,2-2,8653-10000
501	1001	1	1	224,6,48-48,1-1|225,6,15-15,1-1|-1,1,120000-120000,1-1
502	1002	1	1	224,6,60-60,1-1|225,6,30-30,1-1|-1,1,240000-240000,1-1
503	1003	1	1	225,6,20-20,1-1|226,6,20-20,1-1|-1,1,410000-410000,1-1
504	1004	1	1	224,6,40-40,1-1|225,6,20-20,1-1|226,6,20-20,1-1|227,6,20-20,1-1|-1,1,580000-580000,1-1
505	1005	1	1	224,6,20-20,1-1|225,6,20-20,1-1|226,6,20-20,1-1|227,6,16-16,1-1|228,6,6-6,1-1|-1,1,780000-780000,1-1
