1142	13	32	10044	117688
1143	13	33	10682	128370
1144	13	34	11339	139709
1145	13	35	12016	151725
1146	13	36	12712	164437
1147	13	37	13428	177865
1148	13	38	14164	192029
1149	13	39	14920	206949
1150	13	40	15695	222644
1151	13	41	16489	239133
1152	13	42	17304	256437
1153	13	43	18137	274574
1154	13	44	18991	293565
1155	13	45	19864	313429
1156	13	46	20756	334185
1157	13	47	21668	355853
1158	13	48	22600	378453
1159	13	49	23552	402005
1160	13	50	24524	426529
1161	13	51	25514	452043
1162	13	52	26524	478567
1163	13	53	27555	506122
1164	13	54	28604	534726
1165	13	55	29673	564399
1166	13	56	30762	595161
1167	13	57	31871	627032
1168	13	58	32999	660031
1169	13	59	34147	694178
1170	13	60	35314	729492
1171	13	61	36501	765993
1172	13	62	37708	803701
1173	13	63	38934	842635
1174	13	64	40180	882815
1175	13	65	41445	924260
1176	13	66	42730	966990
1177	13	67	44035	1011025
1178	13	68	45359	1056384
1179	13	69	46703	1103087
1180	13	70	48067	1151154
1181	13	71	49450	1200604
1182	13	72	50852	1251456
1183	13	73	52275	1303731
1184	13	74	53717	1357448
1185	13	75	55179	1412627
1186	13	76	56660	1469287
1187	13	77	58160	1527447
1188	13	78	59681	1587128
1189	13	79	61221	1648349
1190	13	80	62781	1711130
1191	13	81	64360	1775490
1192	13	82	65960	1841450
1193	13	83	67578	1909028
1194	13	84	69216	1978244
1195	13	85	70874	2049118
1196	13	86	72552	2121670
1197	13	87	74248	2195918
1198	13	88	75965	2271883
1199	13	89	77701	2349584
1200	13	90	79457	2429041
1201	13	91	81233	2510274
1202	13	92	83028	2593302
1203	13	93	84843	2678145
1204	13	94	86677	2764822
1205	13	95	88532	2853354
1206	13	96	90405	2943759
1207	13	97	92298	3036057
1208	13	98	94211	3130268
1209	13	99	96144	3226412
1210	13	100	98096	3324508
